"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
90,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00445,0.7,3.33E-4,2.0,1692741734,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
97,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0048,0.7,3.33E-4,2.0,1692748095,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
5,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,2.0E-4,0.7,3.33E-4,2.0,1692668196,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
12,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.5E-4,0.7,3.33E-4,2.0,1692677091,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
19,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,9.0E-4,0.7,3.33E-4,2.0,1692683009,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
26,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00125,0.7,3.33E-4,2.0,1692688732,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
33,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0016,0.7,3.33E-4,2.0,1692694578,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
40,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00195,0.7,3.33E-4,2.0,1692699870,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
47,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0023,0.7,3.33E-4,2.0,1692705560,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
54,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00265,0.7,3.33E-4,2.0,1692710993,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
61,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.7,3.33E-4,2.0,1692716940,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
68,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00335,0.7,3.33E-4,2.0,1692722876,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
75,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0037,0.7,3.33E-4,2.0,1692728415,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
82,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00405,0.7,3.33E-4,2.0,1692734339,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
89,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0044,0.7,3.33E-4,2.0,1692740009,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
96,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00475,0.7,3.33E-4,2.0,1692745541,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
4,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,1.5E-4,0.7,3.33E-4,2.0,1692668196,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
11,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1692676784,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
18,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,8.5E-4,0.7,3.33E-4,2.0,1692682995,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
25,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0012,0.7,3.33E-4,2.0,1692688620,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
32,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00155,0.7,3.33E-4,2.0,1692694641,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
39,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0019,0.7,3.33E-4,2.0,1692700310,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
46,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00225,0.7,3.33E-4,2.0,1692705590,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
53,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0026,0.7,3.33E-4,2.0,1692711179,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
60,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00295,0.7,3.33E-4,2.0,1692716825,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
67,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0033,0.7,3.33E-4,2.0,1692722665,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
74,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00365,0.7,3.33E-4,2.0,1692728634,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
81,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.7,3.33E-4,2.0,1692734926,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
88,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00435,0.7,3.33E-4,2.0,1692740688,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
95,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0047,0.7,3.33E-4,2.0,1692746640,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
3,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,1.0E-4,0.7,3.33E-4,2.0,1692668782,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
10,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,4.5E-4,0.7,3.33E-4,2.0,1692677225,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
17,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,8.0E-4,0.7,3.33E-4,2.0,1692683555,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
24,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00115,0.7,3.33E-4,2.0,1692689158,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
31,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0015,0.7,3.33E-4,2.0,1692695109,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
38,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00185,0.7,3.33E-4,2.0,1692701348,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
45,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0022,0.7,3.33E-4,2.0,1692706962,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
52,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00255,0.7,3.33E-4,2.0,1692713234,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
59,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0029,0.7,3.33E-4,2.0,1692719116,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
66,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00325,0.7,3.33E-4,2.0,1692725130,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
73,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0036,0.7,3.33E-4,2.0,1692730966,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
80,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00395,0.7,3.33E-4,2.0,1692736615,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
87,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0043,0.7,3.33E-4,2.0,1692742395,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
94,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00465,0.7,3.33E-4,2.0,1692748712,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
101,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.005,0.7,3.33E-4,2.0,1692753143,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
2,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-5,0.7,3.33E-4,2.0,1692664384,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
9,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,4.0E-4,0.7,3.33E-4,2.0,1692669450,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
16,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,7.5E-4,0.7,3.33E-4,2.0,1692676305,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
23,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0011,0.7,3.33E-4,2.0,1692682292,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
30,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00145,0.7,3.33E-4,2.0,1692688042,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
37,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0018,0.7,3.33E-4,2.0,1692693882,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
44,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00215,0.7,3.33E-4,2.0,1692700005,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
51,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0025,0.7,3.33E-4,2.0,1692705570,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
58,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00285,0.7,3.33E-4,2.0,1692711623,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
65,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0032,0.7,3.33E-4,2.0,1692717488,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
72,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00355,0.7,3.33E-4,2.0,1692723696,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
79,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0039,0.7,3.33E-4,2.0,1692729595,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
86,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00425,0.7,3.33E-4,2.0,1692735506,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
93,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0046,0.7,3.33E-4,2.0,1692741609,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
100,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00495,0.7,3.33E-4,2.0,1692747392,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
1,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0,0.7,3.33E-4,2.0,1692668508,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
8,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,3.5E-4,0.7,3.33E-4,2.0,1692675869,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
15,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,7.0E-4,0.7,3.33E-4,2.0,1692682002,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
22,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00105,0.7,3.33E-4,2.0,1692687719,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
29,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0014,0.7,3.33E-4,2.0,1692693441,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
36,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00175,0.7,3.33E-4,2.0,1692699090,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
43,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0021,0.7,3.33E-4,2.0,1692705116,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
50,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00245,0.7,3.33E-4,2.0,1692710575,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
57,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0028,0.7,3.33E-4,2.0,1692716687,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
64,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00315,0.7,3.33E-4,2.0,1692722899,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
71,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0035,0.7,3.33E-4,2.0,1692728691,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
78,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00385,0.7,3.33E-4,2.0,1692734481,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
85,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0042,0.7,3.33E-4,2.0,1692740333,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
92,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.00455,0.7,3.33E-4,2.0,1692746478,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
99,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.0049,0.7,3.33E-4,2.0,1692752091,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
