"run","disturbance","uplandAmount","costPromotiveDecRate","costDemotiveRes","disturbanceDelay","infert","costDemotiveDecRate","costPromotiveIncRate","fecundityPromotiveIncRate","gravityConstant","obTargetID","obSourceID","fecundityPromotiveRes","importsConstant","costDemotiveMax","fecundityPromotiveMax","importsCoefficient","fecundityDemotiveIncRate","costPromotiveRes","fecundityDemotiveDecRate","fecundityDemotiveMax","fecundityDemotiveRes","costPromotiveMax","randomSeed","importsDistanceDecayTerm","fecundityPromotiveDecRate","trafficLongCoefficient","costDemotiveIncRate","trafficShortCoefficient","migrationDistanceThreshold"
7,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680139888,2.0,1.0,0.03,0.05,0.05,100.0
14,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680151921,2.0,1.0,0.03,0.05,0.05,100.0
21,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680162378,2.0,1.0,0.03,0.05,0.05,100.0
28,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680172227,2.0,1.0,0.03,0.05,0.05,100.0
35,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680182924,2.0,1.0,0.03,0.05,0.05,100.0
42,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680193267,2.0,1.0,0.03,0.05,0.05,100.0
49,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680204154,2.0,1.0,0.03,0.05,0.05,100.0
56,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680212576,2.0,1.0,0.03,0.05,0.05,100.0
63,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680222143,2.0,1.0,0.03,0.05,0.05,100.0
70,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680232390,2.0,1.0,0.03,0.05,0.05,100.0
77,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680243277,2.0,1.0,0.03,0.05,0.05,100.0
84,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680253763,2.0,1.0,0.03,0.05,0.05,100.0
91,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680264804,2.0,1.0,0.03,0.05,0.05,100.0
98,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680272672,2.0,1.0,0.03,0.05,0.05,100.0
105,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680282277,2.0,1.0,0.03,0.05,0.05,100.0
112,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680292266,2.0,1.0,0.03,0.05,0.05,100.0
119,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680303760,2.0,1.0,0.03,0.05,0.05,100.0
126,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680315500,2.0,1.0,0.03,0.05,0.05,100.0
133,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680325878,2.0,1.0,0.03,0.05,0.05,100.0
140,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680334162,2.0,1.0,0.03,0.05,0.05,100.0
147,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680343364,2.0,1.0,0.03,0.05,0.05,100.0
154,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680353736,2.0,1.0,0.03,0.05,0.05,100.0
161,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680363889,2.0,1.0,0.03,0.05,0.05,100.0
168,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680374499,2.0,1.0,0.03,0.05,0.05,100.0
175,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680385655,2.0,1.0,0.03,0.05,0.05,100.0
182,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680393276,2.0,1.0,0.03,0.05,0.05,100.0
189,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680402375,2.0,1.0,0.03,0.05,0.05,100.0
196,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680413325,2.0,1.0,0.03,0.05,0.05,100.0
203,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680423927,2.0,1.0,0.03,0.05,0.05,100.0
210,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680434817,2.0,1.0,0.03,0.05,0.05,100.0
217,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680446285,2.0,1.0,0.03,0.05,0.05,100.0
224,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680456358,2.0,1.0,0.03,0.05,0.05,100.0
231,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680466320,2.0,1.0,0.03,0.05,0.05,100.0
238,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680476970,2.0,1.0,0.03,0.05,0.05,100.0
245,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680486855,2.0,1.0,0.03,0.05,0.05,100.0
252,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680497576,2.0,1.0,0.03,0.05,0.05,100.0
259,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680507825,2.0,1.0,0.03,0.05,0.05,100.0
266,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680515391,2.0,1.0,0.03,0.05,0.05,100.0
273,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680524766,2.0,1.0,0.03,0.05,0.05,100.0
280,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680534475,2.0,1.0,0.03,0.05,0.05,100.0
287,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680545267,2.0,1.0,0.03,0.05,0.05,100.0
294,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680554852,2.0,1.0,0.03,0.05,0.05,100.0
301,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680566899,2.0,1.0,0.03,0.05,0.05,100.0
308,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680574377,2.0,1.0,0.03,0.05,0.05,100.0
315,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680584705,2.0,1.0,0.03,0.05,0.05,100.0
322,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680595458,2.0,1.0,0.03,0.05,0.05,100.0
329,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680605941,2.0,1.0,0.03,0.05,0.05,100.0
336,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680616873,2.0,1.0,0.03,0.05,0.05,100.0
343,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680629095,2.0,1.0,0.03,0.05,0.05,100.0
350,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680636559,2.0,1.0,0.03,0.05,0.05,100.0
357,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680646296,2.0,1.0,0.03,0.05,0.05,100.0
364,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680655877,2.0,1.0,0.03,0.05,0.05,100.0
371,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680666205,2.0,1.0,0.03,0.05,0.05,100.0
378,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680675747,2.0,1.0,0.03,0.05,0.05,100.0
385,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680685513,2.0,1.0,0.03,0.05,0.05,100.0
392,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680693554,2.0,1.0,0.03,0.05,0.05,100.0
399,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680701989,2.0,1.0,0.03,0.05,0.05,100.0
406,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680712379,2.0,1.0,0.03,0.05,0.05,100.0
413,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680722790,2.0,1.0,0.03,0.05,0.05,100.0
420,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680732935,2.0,1.0,0.03,0.05,0.05,100.0
427,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680744866,2.0,1.0,0.03,0.05,0.05,100.0
434,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680752882,2.0,1.0,0.03,0.05,0.05,100.0
441,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680762175,2.0,1.0,0.03,0.05,0.05,100.0
448,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680772884,2.0,1.0,0.03,0.05,0.05,100.0
455,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680784089,2.0,1.0,0.03,0.05,0.05,100.0
462,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680793603,2.0,1.0,0.03,0.05,0.05,100.0
469,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680804006,2.0,1.0,0.03,0.05,0.05,100.0
476,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680811458,2.0,1.0,0.03,0.05,0.05,100.0
483,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680820107,2.0,1.0,0.03,0.05,0.05,100.0
490,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680830363,2.0,1.0,0.03,0.05,0.05,100.0
497,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680840689,2.0,1.0,0.03,0.05,0.05,100.0
504,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680850657,2.0,1.0,0.03,0.05,0.05,100.0
511,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680860791,2.0,1.0,0.03,0.05,0.05,100.0
518,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680868304,2.0,1.0,0.03,0.05,0.05,100.0
525,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680878053,2.0,1.0,0.03,0.05,0.05,100.0
532,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680886959,2.0,1.0,0.03,0.05,0.05,100.0
539,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680897004,2.0,1.0,0.03,0.05,0.05,100.0
546,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680907455,2.0,1.0,0.03,0.05,0.05,100.0
553,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680919878,2.0,1.0,0.03,0.05,0.05,100.0
560,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680929530,2.0,1.0,0.03,0.05,0.05,100.0
567,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680938894,2.0,1.0,0.03,0.05,0.05,100.0
574,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680946166,2.0,1.0,0.03,0.05,0.05,100.0
581,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680955061,2.0,1.0,0.03,0.05,0.05,100.0
588,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680963335,2.0,1.0,0.03,0.05,0.05,100.0
595,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680970555,2.0,1.0,0.03,0.05,0.05,100.0
602,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680976565,2.0,1.0,0.03,0.05,0.05,100.0
609,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680984894,2.0,1.0,0.03,0.05,0.05,100.0
616,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680993651,2.0,1.0,0.03,0.05,0.05,100.0
623,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681002376,2.0,1.0,0.03,0.05,0.05,100.0
630,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681010218,2.0,1.0,0.03,0.05,0.05,100.0
637,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681019619,2.0,1.0,0.03,0.05,0.05,100.0
644,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681025031,2.0,1.0,0.03,0.05,0.05,100.0
651,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681034317,2.0,1.0,0.03,0.05,0.05,100.0
658,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681045738,2.0,1.0,0.03,0.05,0.05,100.0
665,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681058013,2.0,1.0,0.03,0.05,0.05,100.0
672,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681071447,2.0,1.0,0.03,0.05,0.05,100.0
679,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681084623,2.0,1.0,0.03,0.05,0.05,100.0
686,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681094066,2.0,1.0,0.03,0.05,0.05,100.0
693,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681104777,2.0,1.0,0.03,0.05,0.05,100.0
700,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681115781,2.0,1.0,0.03,0.05,0.05,100.0
707,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681128112,2.0,1.0,0.03,0.05,0.05,100.0
714,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681141400,2.0,1.0,0.03,0.05,0.05,100.0
721,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681154231,2.0,1.0,0.03,0.05,0.05,100.0
728,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681163761,2.0,1.0,0.03,0.05,0.05,100.0
735,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681174139,2.0,1.0,0.03,0.05,0.05,100.0
742,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681185235,2.0,1.0,0.03,0.05,0.05,100.0
749,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681197109,2.0,1.0,0.03,0.05,0.05,100.0
756,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681210126,2.0,1.0,0.03,0.05,0.05,100.0
763,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681224231,2.0,1.0,0.03,0.05,0.05,100.0
770,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681234648,2.0,1.0,0.03,0.05,0.05,100.0
777,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681245399,2.0,1.0,0.03,0.05,0.05,100.0
784,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681256079,2.0,1.0,0.03,0.05,0.05,100.0
791,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681267527,2.0,1.0,0.03,0.05,0.05,100.0
798,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681279868,2.0,1.0,0.03,0.05,0.05,100.0
805,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681291612,2.0,1.0,0.03,0.05,0.05,100.0
812,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681301299,2.0,1.0,0.03,0.05,0.05,100.0
819,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681312622,2.0,1.0,0.03,0.05,0.05,100.0
826,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681324546,2.0,1.0,0.03,0.05,0.05,100.0
833,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681336657,2.0,1.0,0.03,0.05,0.05,100.0
840,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681349282,2.0,1.0,0.03,0.05,0.05,100.0
847,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681362380,2.0,1.0,0.03,0.05,0.05,100.0
854,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681371986,2.0,1.0,0.03,0.05,0.05,100.0
