"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","fecundityDecRate","trafficLongCoefficient","costMinFactor","fecundityReck","fecundityRegen","migrationDistanceThreshold","trafficShortCoefficient"
7,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-210814854,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
14,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-210808926,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
21,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-210798386,0.2,0.6,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
28,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-210784984,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
35,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-210771848,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
42,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-210757564,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
49,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-210747680,0.2,0.4,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
56,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-210743404,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
63,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-210732015,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
70,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-210718601,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
77,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-210704833,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
84,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-210694825,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
91,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-210682240,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
98,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-210676645,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
105,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-210664816,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
112,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-210651724,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
119,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-210643198,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
126,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-210631540,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
133,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-210619577,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
140,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-210611766,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
147,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-210599448,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
154,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-210591281,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
161,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-210581195,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
168,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-210570925,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
175,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-210559286,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
182,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-210547308,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
189,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-210542353,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
196,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-210532519,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
203,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-210521208,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
210,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-210510226,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
217,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-210498311,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
224,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-210494924,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
231,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-210487159,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
238,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-210477953,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
245,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-210466626,0.2,0.8,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
252,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-210455373,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
259,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-210443316,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
266,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-210440325,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
273,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-210431231,0.2,0.6,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
280,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-210420385,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
287,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-210409269,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
294,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-210397939,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
301,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-210388252,0.2,0.4,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
308,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-210384329,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
315,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-210374471,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
322,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-210365143,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
329,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-210353129,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
336,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-210344399,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
343,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-210333068,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
350,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-210327485,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
357,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-210316885,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
364,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-210303403,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
371,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-210294950,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
378,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-210284191,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
385,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-210273836,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
392,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-210265500,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
399,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-210254467,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
406,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-210246597,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
413,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-210236463,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
420,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-210226739,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
427,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-210215318,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
434,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-210204269,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
441,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-210198454,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
448,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-210191223,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
455,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-210180904,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
462,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-210169782,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
469,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-210159613,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
476,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-210155768,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
483,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-210149372,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
490,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-210139963,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
497,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-210128596,0.2,0.8,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
504,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-210117431,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
511,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,-210105601,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
518,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,-210102536,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
525,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,-210094490,0.2,0.6,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
532,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,-210083627,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
539,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,-210073212,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
546,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,-210061920,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
553,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,-210052767,0.2,0.4,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
560,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,-210049118,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
567,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,-210038023,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
574,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,-210027551,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
581,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,-210015926,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
588,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,-210008602,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
595,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,-209997091,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
602,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,-209991271,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
609,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,-209981057,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
616,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,-209969295,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
623,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,-209960878,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
630,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,-209950605,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
637,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,-209940442,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
644,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,-209932078,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
651,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,-209921998,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
658,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,-209913808,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
665,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,-209903903,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
672,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,-209894355,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
679,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,-209882663,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
686,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,-209872483,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
693,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,-209866733,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
700,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,-209858865,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
707,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,-209849024,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
714,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,-209838289,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
721,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,-209827212,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
728,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,-209823428,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
735,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,-209817352,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
742,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,-209807446,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
749,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,-209796089,0.2,0.8,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
756,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,-209785450,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
763,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,-209774114,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
770,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,-209770930,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
777,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,-209761360,0.2,0.6,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
784,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,-209750871,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
791,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,-209741329,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
798,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,-209729709,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
805,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,-209720921,0.2,0.4,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
812,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,-209717588,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
819,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,-209707058,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
826,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,-209696232,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
833,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,-209685073,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
840,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,-209675883,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
847,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,-209665458,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
854,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,-209659602,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
861,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,-209650115,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
868,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-209638374,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
875,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-209629264,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
882,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-209619310,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
889,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-209609459,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
896,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-209601568,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
903,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-209589735,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
910,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-209582300,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
917,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-209572792,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
924,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-209563005,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
931,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-209551543,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
938,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-209540580,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
945,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-209536178,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
952,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-209526306,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
959,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-209516554,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
966,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-209505414,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
973,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,-209495448,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
