"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","fecundityDecRate","trafficLongCoefficient","costMinFactor","fecundityReck","fecundityRegen","migrationDistanceThreshold","trafficShortCoefficient"
48,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400129397,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
50,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400132445,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
52,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400135523,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
54,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400138788,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
56,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400142633,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
58,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400145980,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
60,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400149370,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
62,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400153189,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
64,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400157043,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
66,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400160366,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
68,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400163946,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
70,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400167610,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
72,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,400170838,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
74,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400174759,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
76,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400176373,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
78,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400179022,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
80,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400182352,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
82,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400184337,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
84,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400187972,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
86,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400191344,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
88,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400194401,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
90,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400197876,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
92,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400201376,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
94,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400204790,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
96,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400208550,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
98,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400211905,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
100,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400215606,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
102,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400218927,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
104,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400222620,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
106,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400226594,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
108,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,400230204,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
110,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400234176,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
112,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400236008,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
114,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400238630,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
116,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400241542,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
118,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400243715,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
120,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400246852,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
122,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400249970,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
124,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400253230,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
126,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400256439,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
128,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400259930,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
130,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400263265,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
132,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400266897,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
134,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400270028,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
136,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400273628,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
138,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400277244,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
140,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400280552,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
142,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400284220,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
144,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,400287820,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
146,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400291688,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
148,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400293521,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
150,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400295929,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
152,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400299151,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
154,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400301535,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
156,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400304429,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
158,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400307824,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
160,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400310650,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
162,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400313705,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
164,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400317474,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
166,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400320610,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
168,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400323844,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
170,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400326808,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
172,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400330072,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
174,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400333597,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
176,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400336773,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
178,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400340274,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
180,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,400343579,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
182,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400347214,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
184,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400349154,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
186,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400351835,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
188,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400355444,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
190,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400357689,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
192,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400360512,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
194,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400364160,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
196,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400366879,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
198,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400370080,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
200,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400373023,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
202,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400375934,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
204,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400379347,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
206,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400382315,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
208,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400385600,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
210,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400388481,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
212,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400391645,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
214,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400395264,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
216,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,400398358,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
218,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400401732,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
220,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400403504,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
222,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400405912,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
224,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400409148,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
226,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400411536,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
228,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400414062,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
230,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400417275,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
232,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400419822,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
234,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400422476,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
236,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400425961,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
238,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400428760,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
240,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400432213,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
242,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400435172,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
244,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400438378,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
246,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400441930,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
248,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400444764,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
250,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400448029,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
252,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,400450710,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
254,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400453861,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
256,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400456033,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
258,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400458496,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
260,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400461071,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
262,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400463753,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
264,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400466200,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
266,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400469300,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
268,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400472784,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
270,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400475512,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
272,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400478661,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
274,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400481568,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
276,1.0,0.0,130,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,400484392,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
