"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
31,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690837380,0.1,0.3,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
38,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690840778,0.1,0.37,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
45,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690844097,0.1,0.44,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
52,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690848428,0.1,0.51,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
59,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690852651,0.1,0.58,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
66,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690857511,0.1,0.65,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
73,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690862594,0.1,0.72,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
80,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690868163,0.1,0.79,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
87,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690874205,0.1,0.86,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
94,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690883283,0.1,0.93,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
