"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
67,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.66,3.33E-4,2.0,1681158259,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
74,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.73,3.33E-4,2.0,1681193206,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
81,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.8,3.33E-4,2.0,1681228673,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
88,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.87,3.33E-4,2.0,1681249923,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
95,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.94,3.33E-4,2.0,1681273325,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
3,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.02,3.33E-4,2.0,1680920530,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
10,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.09,3.33E-4,2.0,1680947341,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
17,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.16,3.33E-4,2.0,1680969407,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
24,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.23,3.33E-4,2.0,1681004003,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
31,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.3,3.33E-4,2.0,1681035852,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
38,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.37,3.33E-4,2.0,1681077498,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
45,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.44,3.33E-4,2.0,1681109391,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
52,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.51,3.33E-4,2.0,1681140185,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
59,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.58,3.33E-4,2.0,1681174862,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
66,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.65,3.33E-4,2.0,1681203763,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
73,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.72,3.33E-4,2.0,1681232323,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
80,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.79,3.33E-4,2.0,1681252500,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
87,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.86,3.33E-4,2.0,1681278396,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
94,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.93,3.33E-4,2.0,1681299554,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
101,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,1.0,3.33E-4,2.0,1681319672,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
2,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.01,3.33E-4,2.0,1680919255,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
9,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.08,3.33E-4,2.0,1680944766,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
16,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.15,3.33E-4,2.0,1680970270,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
23,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.22,3.33E-4,2.0,1681000314,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
30,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.29,3.33E-4,2.0,1681023236,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
37,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.36,3.33E-4,2.0,1681053240,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
