"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
3,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683013985,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.2,0.05,100.0
10,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683034551,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.9,0.05,100.0
17,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683061636,0.1,0.7,2.0,0.03,1.0,0.2,0.05,2.6,0.05,100.0
24,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683083534,0.1,0.7,2.0,0.03,1.0,0.2,0.05,3.3,0.05,100.0
31,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683106294,0.1,0.7,2.0,0.03,1.0,0.2,0.05,4.0,0.05,100.0
38,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683124774,0.1,0.7,2.0,0.03,1.0,0.2,0.05,4.7,0.05,100.0
45,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683143794,0.1,0.7,2.0,0.03,1.0,0.2,0.05,5.4,0.05,100.0
52,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683164129,0.1,0.7,2.0,0.03,1.0,0.2,0.05,6.1,0.05,100.0
59,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683182594,0.1,0.7,2.0,0.03,1.0,0.2,0.05,6.8,0.05,100.0
66,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683204335,0.1,0.7,2.0,0.03,1.0,0.2,0.05,7.5,0.05,100.0
