"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
90,9.9,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685412052,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
5,1.4,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685153800,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
12,2.1,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685180563,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
19,2.8,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685202032,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
26,3.5,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685222893,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
33,4.2,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685246857,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
40,4.9,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685267352,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
47,5.6,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685290510,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
54,6.3,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685311641,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
61,7.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685332392,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
68,7.7,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685355299,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
75,8.4,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685374153,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
82,9.1,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685396285,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
89,9.8,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685418502,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
4,1.3,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685155003,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
11,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685177648,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
18,2.7,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685200058,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
25,3.4,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685220091,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
32,4.1,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685241488,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
39,4.8,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685262825,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
46,5.5,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685280473,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
53,6.2,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685297770,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
60,6.9,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685319770,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
67,7.6,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685345342,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
74,8.3,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685366248,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
81,9.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685387246,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
88,9.7,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685407229,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
3,1.2,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685153072,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
10,1.9,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685176529,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
17,2.6,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685199016,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
