"Labor","X","Y","run"
0,138.1701531405002,33.59550044765696,7
0,34.733333860859275,171.74887113347648,7
0,62.46019485395402,292.56396761914715,7
0,75.25305190175771,154.72585393499583,7
0,284.54189593411985,260.653176954668,7
0,198.6435498332791,118.2561531106569,7
0,270.9355119364709,84.96140728322789,7
0,226.41855109281838,31.8545784185268,7
0,111.32692584946751,120.40785677475856,7
0,87.56759155904874,276.6329490182735,7
0,222.32132636042311,70.11023151988164,7
0,155.86484838427975,33.34653743110597,7
0,304.75428296476605,227.51570054175332,7
0,23.27467264842242,294.84991603862494,7
0,138.79274930054322,105.31884271239862,7
0,173.66746274642645,205.3173953226395,7
0,213.6956377425231,88.23632261240854,7
0,175.53575168065726,139.29922678176314,7
0,184.4150648937933,257.9552117932588,7
0,257.7543514684774,101.87813609752804,7
0,170.58607782917096,242.06980886451902,7
0,104.62706574898213,279.6899417172,7
0,248.74627714777367,157.76198595726862,7
0,69.11028682600707,33.914191073607654,7
0,206.2973933375068,32.50275061219931,7
0,256.8220963996835,136.9114441899024,7
0,205.7488280419819,70.83286724213511,7
0,208.40949743349105,138.10142935900018,7
0,157.82734699325636,170.92554245591162,7
0,171.0507905639708,170.63462924892082,7
0,145.4608828260377,154.67323082556948,7
0,112.98397752029821,259.5866995688528,7
0,275.37152703840286,137.479676695019,7
0,266.3120976561122,120.53895583121107,7
0,167.29396628398447,123.1753495198302,7
0,120.73532826291398,101.15895197315142,7
0,279.88433542883024,205.16103635463864,7
0,102.64773413546384,243.79740444432946,7
0,245.36782231323423,209.40235587084666,7
0,179.86248572230338,227.2287126358971,7
0,266.98382110757757,157.37788227584213,7
0,139.3167557930015,208.08802572000772,7
0,129.26555549595506,154.38186170311644,7
0,149.3337691331096,257.4719749965705,7
0,68.34964983046055,137.4933666129969,7
0,304.887086784374,16.505939403716475,7
0,111.02368036091327,89.33755440721288,7
0,114.53433771284297,188.597615482267,7
0,57.80698043515906,54.36204402152449,7
0,53.287911116648466,171.04138057986273,7
0,163.2871853015013,225.3294330968894,7
0,54.57110101779923,243.39525435773658,7
0,44.93118498213589,296.6134013967216,7
0,61.34016876470298,153.67685077490285,7
0,226.42030443888157,105.41861250584945,7
0,215.841299360618,54.71832712976262,7
0,302.85614206958564,50.00546222649515,7
0,105.15009197646752,68.22227598514408,7
0,243.55710572564976,137.98202937183902,7
0,270.55644423238937,261.1212023000233,7
0,234.28680217562243,14.949961628932506,7
0,259.0687639128417,274.50632766436786,7
0,146.17117320492864,120.57237338950858,7
0,61.48147125018761,224.62180497528985,7
0,126.97637470588089,86.13196486877277,7
0,223.99781438646838,175.02729236548765,7
0,155.93594876641407,104.80046820508316,7
0,42.38069803798571,17.113345521204174,7
0,253.25305027874188,296.48471888486296,7
0,147.6666265393421,85.33687720205634,7
0,122.5029997516051,34.750364424064756,7
0,106.64494667116553,139.770586625617,7
0,243.18804789150136,240.47387158593165,7
0,20.22255228150636,69.30867673849687,7
0,54.47872375281528,103.38042841114104,7
0,52.82874816287309,37.50382999829948,7
