"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
112,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869788844,0.1,0.6,2.0,0.03,2.0,0.2,0.0,7.0,0.05,100.0
119,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869784573,0.1,0.6,2.0,0.03,2.0,0.2,0.1,9.0,0.05,100.0
126,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869779104,0.1,0.6,2.0,0.03,2.0,0.2,0.2,11.0,0.05,100.0
133,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869772169,0.1,0.6,2.0,0.03,2.0,0.2,0.4,1.0,0.05,100.0
140,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869760664,0.1,0.6,2.0,0.03,2.0,0.2,0.5,3.0,0.05,100.0
147,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869747459,0.1,0.8,2.0,0.03,2.0,0.2,0.0,5.0,0.05,100.0
154,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869742832,0.1,0.8,2.0,0.03,2.0,0.2,0.1,7.0,0.05,100.0
161,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869733543,0.1,0.8,2.0,0.03,2.0,0.2,0.2,9.0,0.05,100.0
168,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869723239,0.1,0.8,2.0,0.03,2.0,0.2,0.3,11.0,0.05,100.0
175,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869713874,0.1,0.8,2.0,0.03,2.0,0.2,0.5,1.0,0.05,100.0
182,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869702301,0.1,1.0,2.0,0.03,2.0,0.2,0.0,3.0,0.05,100.0
189,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869689174,0.1,1.0,2.0,0.03,2.0,0.2,0.1,5.0,0.05,100.0
196,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869675347,0.1,1.0,2.0,0.03,2.0,0.2,0.2,7.0,0.05,100.0
203,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869660986,0.1,1.0,2.0,0.03,2.0,0.2,0.3,9.0,0.05,100.0
210,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.0,3.33E-4,2.0,-1869647293,0.1,1.0,2.0,0.03,2.0,0.2,0.4,11.0,0.05,100.0
217,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869635299,0.1,0.0,2.0,0.03,2.0,0.2,0.0,1.0,0.05,100.0
224,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869632061,0.1,0.0,2.0,0.03,2.0,0.2,0.1,3.0,0.05,100.0
231,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869626192,0.1,0.0,2.0,0.03,2.0,0.2,0.2,5.0,0.05,100.0
238,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869619087,0.1,0.0,2.0,0.03,2.0,0.2,0.3,7.0,0.05,100.0
245,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869609822,0.1,0.0,2.0,0.03,2.0,0.2,0.4,9.0,0.05,100.0
252,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869602160,0.1,0.0,2.0,0.03,2.0,0.2,0.5,11.0,0.05,100.0
259,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869593910,0.1,0.2,2.0,0.03,2.0,0.2,0.1,1.0,0.05,100.0
266,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869587100,0.1,0.2,2.0,0.03,2.0,0.2,0.2,3.0,0.05,100.0
273,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869578901,0.1,0.2,2.0,0.03,2.0,0.2,0.3,5.0,0.05,100.0
280,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869568009,0.1,0.2,2.0,0.03,2.0,0.2,0.4,7.0,0.05,100.0
287,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869557393,0.1,0.2,2.0,0.03,2.0,0.2,0.5,9.0,0.05,100.0
294,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869546803,0.1,0.4,2.0,0.03,2.0,0.2,0.0,11.0,0.05,100.0
301,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869543185,0.1,0.4,2.0,0.03,2.0,0.2,0.2,1.0,0.05,100.0
308,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869532568,0.1,0.4,2.0,0.03,2.0,0.2,0.3,3.0,0.05,100.0
315,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869520811,0.1,0.4,2.0,0.03,2.0,0.2,0.4,5.0,0.05,100.0
322,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869509649,0.1,0.4,2.0,0.03,2.0,0.2,0.5,7.0,0.05,100.0
329,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869497228,0.1,0.6,2.0,0.03,2.0,0.2,0.0,9.0,0.05,100.0
336,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869493888,0.1,0.6,2.0,0.03,2.0,0.2,0.1,11.0,0.05,100.0
343,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869488649,0.1,0.6,2.0,0.03,2.0,0.2,0.3,1.0,0.05,100.0
350,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869477894,0.1,0.6,2.0,0.03,2.0,0.2,0.4,3.0,0.05,100.0
357,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869466033,0.1,0.6,2.0,0.03,2.0,0.2,0.5,5.0,0.05,100.0
364,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869454913,0.1,0.8,2.0,0.03,2.0,0.2,0.0,7.0,0.05,100.0
371,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869451238,0.1,0.8,2.0,0.03,2.0,0.2,0.1,9.0,0.05,100.0
378,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869443851,0.1,0.8,2.0,0.03,2.0,0.2,0.2,11.0,0.05,100.0
385,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869436911,0.1,0.8,2.0,0.03,2.0,0.2,0.4,1.0,0.05,100.0
392,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869425049,0.1,0.8,2.0,0.03,2.0,0.2,0.5,3.0,0.05,100.0
399,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869413592,0.1,1.0,2.0,0.03,2.0,0.2,0.0,5.0,0.05,100.0
406,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869403922,0.1,1.0,2.0,0.03,2.0,0.2,0.1,7.0,0.05,100.0
413,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869390900,0.1,1.0,2.0,0.03,2.0,0.2,0.2,9.0,0.05,100.0
420,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869379099,0.1,1.0,2.0,0.03,2.0,0.2,0.3,11.0,0.05,100.0
427,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.2,3.33E-4,2.0,-1869367407,0.1,1.0,2.0,0.03,2.0,0.2,0.5,1.0,0.05,100.0
434,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869353551,0.1,0.0,2.0,0.03,2.0,0.2,0.0,3.0,0.05,100.0
441,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869350044,0.1,0.0,2.0,0.03,2.0,0.2,0.1,5.0,0.05,100.0
448,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869345049,0.1,0.0,2.0,0.03,2.0,0.2,0.2,7.0,0.05,100.0
455,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869338038,0.1,0.0,2.0,0.03,2.0,0.2,0.3,9.0,0.05,100.0
462,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869332103,0.1,0.0,2.0,0.03,2.0,0.2,0.4,11.0,0.05,100.0
469,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869324039,0.1,0.2,2.0,0.03,2.0,0.2,0.0,1.0,0.05,100.0
476,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869320867,0.1,0.2,2.0,0.03,2.0,0.2,0.1,3.0,0.05,100.0
483,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869314620,0.1,0.2,2.0,0.03,2.0,0.2,0.2,5.0,0.05,100.0
490,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869306064,0.1,0.2,2.0,0.03,2.0,0.2,0.3,7.0,0.05,100.0
497,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869295747,0.1,0.2,2.0,0.03,2.0,0.2,0.4,9.0,0.05,100.0
504,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869286628,0.1,0.2,2.0,0.03,2.0,0.2,0.5,11.0,0.05,100.0
511,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869277801,0.1,0.4,2.0,0.03,2.0,0.2,0.1,1.0,0.05,100.0
518,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869269446,0.1,0.4,2.0,0.03,2.0,0.2,0.2,3.0,0.05,100.0
525,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869258995,0.1,0.4,2.0,0.03,2.0,0.2,0.3,5.0,0.05,100.0
532,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869247791,0.1,0.4,2.0,0.03,2.0,0.2,0.4,7.0,0.05,100.0
539,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869237108,0.1,0.4,2.0,0.03,2.0,0.2,0.5,9.0,0.05,100.0
546,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869225918,0.1,0.6,2.0,0.03,2.0,0.2,0.0,11.0,0.05,100.0
553,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869222475,0.1,0.6,2.0,0.03,2.0,0.2,0.2,1.0,0.05,100.0
560,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869211959,0.1,0.6,2.0,0.03,2.0,0.2,0.3,3.0,0.05,100.0
567,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869200646,0.1,0.6,2.0,0.03,2.0,0.2,0.4,5.0,0.05,100.0
574,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869188427,0.1,0.6,2.0,0.03,2.0,0.2,0.5,7.0,0.05,100.0
581,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869176730,0.1,0.8,2.0,0.03,2.0,0.2,0.0,9.0,0.05,100.0
588,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869173127,0.1,0.8,2.0,0.03,2.0,0.2,0.1,11.0,0.05,100.0
595,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869166778,0.1,0.8,2.0,0.03,2.0,0.2,0.3,1.0,0.05,100.0
602,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869155827,0.1,0.8,2.0,0.03,2.0,0.2,0.4,3.0,0.05,100.0
609,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869143045,0.1,0.8,2.0,0.03,2.0,0.2,0.5,5.0,0.05,100.0
616,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869130663,0.1,1.0,2.0,0.03,2.0,0.2,0.0,7.0,0.05,100.0
623,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869122778,0.1,1.0,2.0,0.03,2.0,0.2,0.1,9.0,0.05,100.0
630,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869111900,0.1,1.0,2.0,0.03,2.0,0.2,0.2,11.0,0.05,100.0
637,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869101005,0.1,1.0,2.0,0.03,2.0,0.2,0.4,1.0,0.05,100.0
644,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.4,3.33E-4,2.0,-1869087646,0.1,1.0,2.0,0.03,2.0,0.2,0.5,3.0,0.05,100.0
651,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869074136,0.1,0.0,2.0,0.03,2.0,0.2,0.0,5.0,0.05,100.0
658,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869070018,0.1,0.0,2.0,0.03,2.0,0.2,0.1,7.0,0.05,100.0
665,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869065454,0.1,0.0,2.0,0.03,2.0,0.2,0.2,9.0,0.05,100.0
672,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869060900,0.1,0.0,2.0,0.03,2.0,0.2,0.3,11.0,0.05,100.0
679,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869054287,0.1,0.0,2.0,0.03,2.0,0.2,0.5,1.0,0.05,100.0
686,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869045752,0.1,0.2,2.0,0.03,2.0,0.2,0.0,3.0,0.05,100.0
693,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869041712,0.1,0.2,2.0,0.03,2.0,0.2,0.1,5.0,0.05,100.0
700,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869035724,0.1,0.2,2.0,0.03,2.0,0.2,0.2,7.0,0.05,100.0
707,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869028149,0.1,0.2,2.0,0.03,2.0,0.2,0.3,9.0,0.05,100.0
714,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869019982,0.1,0.2,2.0,0.03,2.0,0.2,0.4,11.0,0.05,100.0
721,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869011427,0.1,0.4,2.0,0.03,2.0,0.2,0.0,1.0,0.05,100.0
728,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1869008042,0.1,0.4,2.0,0.03,2.0,0.2,0.1,3.0,0.05,100.0
735,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868999532,0.1,0.4,2.0,0.03,2.0,0.2,0.2,5.0,0.05,100.0
742,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868989773,0.1,0.4,2.0,0.03,2.0,0.2,0.3,7.0,0.05,100.0
749,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868979105,0.1,0.4,2.0,0.03,2.0,0.2,0.4,9.0,0.05,100.0
756,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868969579,0.1,0.4,2.0,0.03,2.0,0.2,0.5,11.0,0.05,100.0
763,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868961580,0.1,0.6,2.0,0.03,2.0,0.2,0.1,1.0,0.05,100.0
770,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868950521,0.1,0.6,2.0,0.03,2.0,0.2,0.2,3.0,0.05,100.0
777,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868939155,0.1,0.6,2.0,0.03,2.0,0.2,0.3,5.0,0.05,100.0
784,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868927848,0.1,0.6,2.0,0.03,2.0,0.2,0.4,7.0,0.05,100.0
791,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868916926,0.1,0.6,2.0,0.03,2.0,0.2,0.5,9.0,0.05,100.0
798,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868905422,0.1,0.8,2.0,0.03,2.0,0.2,0.0,11.0,0.05,100.0
805,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868901051,0.1,0.8,2.0,0.03,2.0,0.2,0.2,1.0,0.05,100.0
812,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868890165,0.1,0.8,2.0,0.03,2.0,0.2,0.3,3.0,0.05,100.0
819,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868877748,0.1,0.8,2.0,0.03,2.0,0.2,0.4,5.0,0.05,100.0
826,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.004,0.6,3.33E-4,2.0,-1868865513,0.1,0.8,2.0,0.03,2.0,0.2,0.5,7.0,0.05,100.0
