"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
7,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899230466,0.1,0.0,2.0,0.03,2.0,0.2,0.1,1.0,0.05,100.0
14,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899223871,0.1,0.0,2.0,0.03,2.0,0.2,0.2,3.0,0.05,100.0
21,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899216480,0.1,0.0,2.0,0.03,2.0,0.2,0.3,5.0,0.05,100.0
28,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899207298,0.1,0.0,2.0,0.03,2.0,0.2,0.4,7.0,0.05,100.0
35,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899197788,0.1,0.0,2.0,0.03,2.0,0.2,0.5,9.0,0.05,100.0
42,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899188830,0.1,0.2,2.0,0.03,2.0,0.2,0.0,11.0,0.05,100.0
49,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899185573,0.1,0.2,2.0,0.03,2.0,0.2,0.2,1.0,0.05,100.0
56,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899176643,0.1,0.2,2.0,0.03,2.0,0.2,0.3,3.0,0.05,100.0
63,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899166033,0.1,0.2,2.0,0.03,2.0,0.2,0.4,5.0,0.05,100.0
70,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899156029,0.1,0.2,2.0,0.03,2.0,0.2,0.5,7.0,0.05,100.0
77,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899146244,0.1,0.4,2.0,0.03,2.0,0.2,0.0,9.0,0.05,100.0
84,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899142378,0.1,0.4,2.0,0.03,2.0,0.2,0.1,11.0,0.05,100.0
91,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899138297,0.1,0.4,2.0,0.03,2.0,0.2,0.3,1.0,0.05,100.0
98,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899128236,0.1,0.4,2.0,0.03,2.0,0.2,0.4,3.0,0.05,100.0
105,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899117017,0.1,0.4,2.0,0.03,2.0,0.2,0.5,5.0,0.05,100.0
112,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899106598,0.1,0.6,2.0,0.03,2.0,0.2,0.0,7.0,0.05,100.0
119,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899102934,0.1,0.6,2.0,0.03,2.0,0.2,0.1,9.0,0.05,100.0
126,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899097279,0.1,0.6,2.0,0.03,2.0,0.2,0.2,11.0,0.05,100.0
133,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899090180,0.1,0.6,2.0,0.03,2.0,0.2,0.4,1.0,0.05,100.0
140,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899079290,0.1,0.6,2.0,0.03,2.0,0.2,0.5,3.0,0.05,100.0
147,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899066760,0.1,0.8,2.0,0.03,2.0,0.2,0.0,5.0,0.05,100.0
154,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899063103,0.1,0.8,2.0,0.03,2.0,0.2,0.1,7.0,0.05,100.0
161,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899054172,0.1,0.8,2.0,0.03,2.0,0.2,0.2,9.0,0.05,100.0
168,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899045908,0.1,0.8,2.0,0.03,2.0,0.2,0.3,11.0,0.05,100.0
175,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899037158,0.1,0.8,2.0,0.03,2.0,0.2,0.5,1.0,0.05,100.0
182,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899026508,0.1,1.0,2.0,0.03,2.0,0.2,0.0,3.0,0.05,100.0
189,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899013652,0.1,1.0,2.0,0.03,2.0,0.2,0.1,5.0,0.05,100.0
196,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1899002163,0.1,1.0,2.0,0.03,2.0,0.2,0.2,7.0,0.05,100.0
203,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1898988986,0.1,1.0,2.0,0.03,2.0,0.2,0.3,9.0,0.05,100.0
210,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.0,3.33E-4,2.0,-1898975960,0.1,1.0,2.0,0.03,2.0,0.2,0.4,11.0,0.05,100.0
217,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898964303,0.1,0.0,2.0,0.03,2.0,0.2,0.0,1.0,0.05,100.0
224,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898960568,0.1,0.0,2.0,0.03,2.0,0.2,0.1,3.0,0.05,100.0
231,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898954799,0.1,0.0,2.0,0.03,2.0,0.2,0.2,5.0,0.05,100.0
238,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898948152,0.1,0.0,2.0,0.03,2.0,0.2,0.3,7.0,0.05,100.0
245,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898939281,0.1,0.0,2.0,0.03,2.0,0.2,0.4,9.0,0.05,100.0
252,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898932123,0.1,0.0,2.0,0.03,2.0,0.2,0.5,11.0,0.05,100.0
259,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898923802,0.1,0.2,2.0,0.03,2.0,0.2,0.1,1.0,0.05,100.0
266,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898917843,0.1,0.2,2.0,0.03,2.0,0.2,0.2,3.0,0.05,100.0
273,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898908327,0.1,0.2,2.0,0.03,2.0,0.2,0.3,5.0,0.05,100.0
280,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898899641,0.1,0.2,2.0,0.03,2.0,0.2,0.4,7.0,0.05,100.0
287,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898889162,0.1,0.2,2.0,0.03,2.0,0.2,0.5,9.0,0.05,100.0
294,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898879052,0.1,0.4,2.0,0.03,2.0,0.2,0.0,11.0,0.05,100.0
301,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898875390,0.1,0.4,2.0,0.03,2.0,0.2,0.2,1.0,0.05,100.0
308,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898865386,0.1,0.4,2.0,0.03,2.0,0.2,0.3,3.0,0.05,100.0
315,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898854008,0.1,0.4,2.0,0.03,2.0,0.2,0.4,5.0,0.05,100.0
322,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898843611,0.1,0.4,2.0,0.03,2.0,0.2,0.5,7.0,0.05,100.0
329,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898831516,0.1,0.6,2.0,0.03,2.0,0.2,0.0,9.0,0.05,100.0
336,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898828227,0.1,0.6,2.0,0.03,2.0,0.2,0.1,11.0,0.05,100.0
343,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898821991,0.1,0.6,2.0,0.03,2.0,0.2,0.3,1.0,0.05,100.0
350,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898811864,0.1,0.6,2.0,0.03,2.0,0.2,0.4,3.0,0.05,100.0
357,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898801101,0.1,0.6,2.0,0.03,2.0,0.2,0.5,5.0,0.05,100.0
364,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898789933,0.1,0.8,2.0,0.03,2.0,0.2,0.0,7.0,0.05,100.0
371,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898785873,0.1,0.8,2.0,0.03,2.0,0.2,0.1,9.0,0.05,100.0
378,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898779874,0.1,0.8,2.0,0.03,2.0,0.2,0.2,11.0,0.05,100.0
385,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898771516,0.1,0.8,2.0,0.03,2.0,0.2,0.4,1.0,0.05,100.0
392,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898759560,0.1,0.8,2.0,0.03,2.0,0.2,0.5,3.0,0.05,100.0
399,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898746673,0.1,1.0,2.0,0.03,2.0,0.2,0.0,5.0,0.05,100.0
406,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898736914,0.1,1.0,2.0,0.03,2.0,0.2,0.1,7.0,0.05,100.0
413,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898724652,0.1,1.0,2.0,0.03,2.0,0.2,0.2,9.0,0.05,100.0
420,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898711973,0.1,1.0,2.0,0.03,2.0,0.2,0.3,11.0,0.05,100.0
427,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.2,3.33E-4,2.0,-1898700339,0.1,1.0,2.0,0.03,2.0,0.2,0.5,1.0,0.05,100.0
434,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898687335,0.1,0.0,2.0,0.03,2.0,0.2,0.0,3.0,0.05,100.0
441,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898684144,0.1,0.0,2.0,0.03,2.0,0.2,0.1,5.0,0.05,100.0
448,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898679033,0.1,0.0,2.0,0.03,2.0,0.2,0.2,7.0,0.05,100.0
455,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898672388,0.1,0.0,2.0,0.03,2.0,0.2,0.3,9.0,0.05,100.0
462,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898665740,0.1,0.0,2.0,0.03,2.0,0.2,0.4,11.0,0.05,100.0
469,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898658540,0.1,0.2,2.0,0.03,2.0,0.2,0.0,1.0,0.05,100.0
476,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898655386,0.1,0.2,2.0,0.03,2.0,0.2,0.1,3.0,0.05,100.0
483,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898649860,0.1,0.2,2.0,0.03,2.0,0.2,0.2,5.0,0.05,100.0
490,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898640975,0.1,0.2,2.0,0.03,2.0,0.2,0.3,7.0,0.05,100.0
497,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898630714,0.1,0.2,2.0,0.03,2.0,0.2,0.4,9.0,0.05,100.0
504,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898620786,0.1,0.2,2.0,0.03,2.0,0.2,0.5,11.0,0.05,100.0
511,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898612559,0.1,0.4,2.0,0.03,2.0,0.2,0.1,1.0,0.05,100.0
518,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898605044,0.1,0.4,2.0,0.03,2.0,0.2,0.2,3.0,0.05,100.0
525,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898595104,0.1,0.4,2.0,0.03,2.0,0.2,0.3,5.0,0.05,100.0
532,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898584045,0.1,0.4,2.0,0.03,2.0,0.2,0.4,7.0,0.05,100.0
539,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898572439,0.1,0.4,2.0,0.03,2.0,0.2,0.5,9.0,0.05,100.0
546,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898561267,0.1,0.6,2.0,0.03,2.0,0.2,0.0,11.0,0.05,100.0
553,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898558052,0.1,0.6,2.0,0.03,2.0,0.2,0.2,1.0,0.05,100.0
560,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898548072,0.1,0.6,2.0,0.03,2.0,0.2,0.3,3.0,0.05,100.0
567,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898537014,0.1,0.6,2.0,0.03,2.0,0.2,0.4,5.0,0.05,100.0
574,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898525201,0.1,0.6,2.0,0.03,2.0,0.2,0.5,7.0,0.05,100.0
581,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898513461,0.1,0.8,2.0,0.03,2.0,0.2,0.0,9.0,0.05,100.0
588,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898509768,0.1,0.8,2.0,0.03,2.0,0.2,0.1,11.0,0.05,100.0
595,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898503485,0.1,0.8,2.0,0.03,2.0,0.2,0.3,1.0,0.05,100.0
602,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898492314,0.1,0.8,2.0,0.03,2.0,0.2,0.4,3.0,0.05,100.0
609,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898479985,0.1,0.8,2.0,0.03,2.0,0.2,0.5,5.0,0.05,100.0
616,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898466904,0.1,1.0,2.0,0.03,2.0,0.2,0.0,7.0,0.05,100.0
623,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898458947,0.1,1.0,2.0,0.03,2.0,0.2,0.1,9.0,0.05,100.0
630,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898447845,0.1,1.0,2.0,0.03,2.0,0.2,0.2,11.0,0.05,100.0
637,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898437459,0.1,1.0,2.0,0.03,2.0,0.2,0.4,1.0,0.05,100.0
644,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.4,3.33E-4,2.0,-1898423579,0.1,1.0,2.0,0.03,2.0,0.2,0.5,3.0,0.05,100.0
651,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898410206,0.1,0.0,2.0,0.03,2.0,0.2,0.0,5.0,0.05,100.0
658,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898407324,0.1,0.0,2.0,0.03,2.0,0.2,0.1,7.0,0.05,100.0
665,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898403071,0.1,0.0,2.0,0.03,2.0,0.2,0.2,9.0,0.05,100.0
672,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898398357,0.1,0.0,2.0,0.03,2.0,0.2,0.3,11.0,0.05,100.0
679,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898391298,0.1,0.0,2.0,0.03,2.0,0.2,0.5,1.0,0.05,100.0
686,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898382264,0.1,0.2,2.0,0.03,2.0,0.2,0.0,3.0,0.05,100.0
693,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898379103,0.1,0.2,2.0,0.03,2.0,0.2,0.1,5.0,0.05,100.0
700,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898373467,0.1,0.2,2.0,0.03,2.0,0.2,0.2,7.0,0.05,100.0
707,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898365833,0.1,0.2,2.0,0.03,2.0,0.2,0.3,9.0,0.05,100.0
714,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898357471,0.1,0.2,2.0,0.03,2.0,0.2,0.4,11.0,0.05,100.0
721,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898350291,0.1,0.4,2.0,0.03,2.0,0.2,0.0,1.0,0.05,100.0
728,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898346550,0.1,0.4,2.0,0.03,2.0,0.2,0.1,3.0,0.05,100.0
735,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898338349,0.1,0.4,2.0,0.03,2.0,0.2,0.2,5.0,0.05,100.0
742,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898328249,0.1,0.4,2.0,0.03,2.0,0.2,0.3,7.0,0.05,100.0
749,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898317063,0.1,0.4,2.0,0.03,2.0,0.2,0.4,9.0,0.05,100.0
756,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898307089,0.1,0.4,2.0,0.03,2.0,0.2,0.5,11.0,0.05,100.0
763,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898298496,0.1,0.6,2.0,0.03,2.0,0.2,0.1,1.0,0.05,100.0
770,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898287185,0.1,0.6,2.0,0.03,2.0,0.2,0.2,3.0,0.05,100.0
777,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898275684,0.1,0.6,2.0,0.03,2.0,0.2,0.3,5.0,0.05,100.0
784,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898264081,0.1,0.6,2.0,0.03,2.0,0.2,0.4,7.0,0.05,100.0
791,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898252187,0.1,0.6,2.0,0.03,2.0,0.2,0.5,9.0,0.05,100.0
798,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898240937,0.1,0.8,2.0,0.03,2.0,0.2,0.0,11.0,0.05,100.0
805,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898237100,0.1,0.8,2.0,0.03,2.0,0.2,0.2,1.0,0.05,100.0
812,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898226107,0.1,0.8,2.0,0.03,2.0,0.2,0.3,3.0,0.05,100.0
819,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898214565,0.1,0.8,2.0,0.03,2.0,0.2,0.4,5.0,0.05,100.0
826,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898201589,0.1,0.8,2.0,0.03,2.0,0.2,0.5,7.0,0.05,100.0
833,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898187852,0.1,1.0,2.0,0.03,2.0,0.2,0.0,9.0,0.05,100.0
840,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,0.003,0.6,3.33E-4,2.0,-1898181610,0.1,1.0,2.0,0.03,2.0,0.2,0.1,11.0,0.05,100.0
