"Labor","X","Y","run"
0,136.58037886856124,34.68913855949417,3
0,37.45572576565668,170.90025775209068,3
0,59.643026607465,294.62197830114513,3
0,76.08303120598197,157.78534223103895,3
0,285.06038797667253,257.52184445522727,3
0,201.89684899134562,119.59398250678555,3
0,268.26015929182995,84.63574610454961,3
0,226.76672740032896,31.694138131439686,3
0,115.34306384522468,121.20678609680385,3
0,87.97084072548896,274.237748612538,3
0,226.09787905201316,70.71658625334501,3
0,155.5752816126868,32.282650715541095,3
0,305.28859987286853,223.90040581984445,3
0,26.868853666372598,292.3138872166723,3
0,138.44664462789893,102.03356466868892,3
0,175.09093755045905,206.26762843798846,3
0,217.23733585514128,84.28623703112825,3
0,173.08571019936352,140.94594336342067,3
0,181.66457138456403,261.26947747981177,3
0,257.2960989486426,105.4380572681129,3
0,173.83594994693993,241.47296761769803,3
0,106.56420766755939,274.6934005365521,3
0,253.6888040968776,153.68628055846318,3
0,67.68830315835774,33.66039374690503,3
0,210.68311270108447,35.363695788532496,3
0,260.56069503463806,138.9936987612769,3
0,210.16063836045564,68.70720971768722,3
0,207.90630826927722,135.90769694367424,3
0,154.78482998639345,171.58578379526733,3
0,172.63690419476478,172.87332173045723,3
0,146.8613252260536,157.44354411318898,3
0,114.30007094975561,261.91723240977154,3
0,275.0227088978328,137.61611979588866,3
0,271.3609426319972,122.80902936752886,3
0,162.12877040445804,123.85544171208517,3
0,119.38033513888718,102.25120966376737,3
0,274.51001843705774,209.44229226015509,3
0,106.46781047953293,243.54965172290804,3
0,242.25087066601964,207.17689152728767,3
0,181.81403264276682,226.80203046215698,3
0,267.91556823443625,154.7536768788658,3
0,138.2178552206047,209.84571670476348,3
0,132.80828488999978,154.2878405527398,3
0,147.05659473760053,260.6514597443864,3
0,67.75693901928142,140.3910098387301,3
0,300.4819384793751,14.908902560528368,3
0,114.37421407310292,85.05323714846745,3
0,112.24260765353218,190.88588557297365,3
0,61.781992912180726,51.700918203257025,3
0,52.26877209361643,175.5015333879739,3
0,161.8672080491297,222.97875356240198,3
0,52.913196978662164,240.751114140749,3
0,45.584991049673405,296.0760190603882,3
0,59.17659436574206,158.1572219753824,3
0,222.66681512383744,105.00488714927808,3
0,218.32658368675038,51.033857499752195,3
0,300.39970433842393,54.722199201621116,3
0,106.04659393809736,68.9534356530942,3
0,239.96153079161422,137.52857371320948,3
0,269.314935600888,259.6102744482458,3
0,234.20963501667603,19.099595082625747,3
0,262.1257547314279,275.50954118452967,3
0,147.38790922917426,119.74080020632596,3
0,57.842872504498814,225.21089991446584,3
0,130.85722777862102,89.45543000139295,3
0,227.46756451096385,171.0793665911071,3
0,155.2209825246781,106.7038712814264,3
0,45.57241878164932,16.12071391351521,3
0,249.2434327009693,294.01557279709726,3
0,145.23310134120285,88.15471694376319,3
0,120.09571581823752,32.281915171407164,3
0,102.80220538571477,137.40317949879915,3
0,241.11194947037848,244.40369746183978,3
0,16.947927033230663,68.80768761152402,3
0,50.888954971488566,102.41684355966747,3
0,53.05167907387018,34.96368726283312,3
0,77.99005749687552,17.256344323679805,3
0,217.04095263872296,120.30358916824684,3
0,14.86241791414097,175.0043432482518,3
0,128.22267364952714,294.4662004476972,3
0,293.59030902437866,274.64923755161465,3
0,285.63175644233826,154.60134028980508,3
0,205.19616885172204,243.1471901131049,3
0,63.403268801402305,258.95830187732355,3
0,201.67920234223828,222.34246372789144,3
0,268.52153707765046,226.81974660916254,3
0,144.96254650156945,192.58264489935712,3
0,242.12938341174277,67.37867396624759,3
0,120.34366928484292,170.6548147227615,3
0,292.88069455517456,244.2623864114471,3
0,18.170580727215857,138.8269437439181,3
0,227.84976139184087,244.65216876801105,3
0,105.12264461869374,210.5653645202145,3
0,170.94545649299397,280.0532977645099,3
0,188.5617695133947,205.11812456991524,3
0,109.8169879912585,155.20824559276923,3
0,181.75386121742426,16.1478636187315,3
0,19.496478412933648,104.10601321941242,3
0,26.811497993320227,120.17735276814551,3
0,265.8588144495525,49.75821720393375,3
0,306.0422176727094,257.83012148989366,3
0,76.38199521280825,118.72182509280742,3
0,145.00209214052185,227.99238116884604,3
0,53.16558342989534,67.60809746032581,3
0,88.98505680253729,243.5938745294884,3
0,278.03233149170876,242.6319305193797,3
0,34.10853875881061,71.58056014982984,3
0,50.772096503097565,208.13125599609688,3
0,27.57485183050856,257.3664814640768,3
0,192.90485273811967,278.51745602570475,3
0,287.2548978009448,224.77631443165242,3
0,253.37795820726083,51.80231309685856,3
0,95.29601546632125,225.156968686115,3
0,199.180075398013,259.19370160968975,3
0,128.519099449832,225.37349009824916,3
0,286.7291767231375,293.8270691494085,3
0,278.9393314042874,36.98126326953992,3
0,284.22779260084036,85.48857816206291,3
0,293.180634302143,67.35585985632613,3
0,102.17191490957514,104.83456934809685,3
0,19.002343809399754,37.53966824743897,3
0,43.620629015099254,89.27282017692923,3
0,114.16723683096468,296.31437895685434,3
0,62.85440308589489,124.08363640099765,3
0,240.53222041253002,277.10875170527027,3
0,119.09928864590825,209.43400026826188,3
0,77.47141551883891,294.67226948967203,3
0,270.16723365712915,17.323968134056777,3
0,166.37347897138446,157.10823275858536,3
0,103.26279597876594,172.95000174576415,3
0,233.14129074493422,224.50079440822824,3
0,75.81609740020707,86.781220959872,3
0,130.60540296379477,189.21578795181588,3
0,141.53317321039736,140.4777097864449,3
0,189.955441498179,33.851724754422904,3
0,45.60919924750924,259.2422797970474,3
0,251.50353802261876,83.71105046467855,3
0,69.82635436041281,170.64990933546795,3
0,259.94388327347116,171.5160492121242,3
0,139.169191743657,67.37574951045215,3
0,223.12666705189272,136.60809114476666,3
0,200.8838506078534,54.123741705939175,3
0,33.78448601426557,206.10858547562734,3
0,286.7531116779149,191.72434804074467,3
0,124.02521357476712,240.32170025726782,3
0,191.8678066478856,170.63097290769218,3
0,174.72188075287266,105.50881438476965,3
0,258.9606011032127,31.969310446977616,3
0,260.2190698633902,69.78117145152763,3
0,94.76180346611886,120.06211461244152,3
0,235.40542574057355,192.3247073581256,3
0,137.65453361667693,276.53857179347426,3
0,136.90363467572257,170.63474134011193,3
0,173.5834776286967,33.596162694841624,3
0,226.34879271764308,210.80684944722802,3
0,87.32456235578283,138.42971275880933,3
0,300.49751767413693,292.76489106524735,3
0,95.54762550186365,54.53970537431538,3
0,200.92185852520169,292.5557993511297,3
0,270.3099058419839,294.2747062668763,3
0,23.97001654330641,87.59397080251946,3
0,71.5201523059234,103.63757282316685,3
0,244.9361512405053,170.75175686161964,3
0,113.91795062219724,19.365647089835257,3
0,52.94849844932556,136.95777116430924,3
0,42.42528881849721,156.16752094740048,3
0,76.26002112781629,51.57247545992956,3
0,85.33814973281696,103.13111286431551,3
0,87.79311959855258,174.15898085227235,3
0,253.9680438706279,119.90581718716771,3
0,184.04771496461703,88.9776825829409,3
0,153.39694607455283,209.27031584797427,3
0,62.840834857784216,15.802907716650516,3
0,258.47223685747014,245.32875970380383,3
0,84.18200338389724,66.65781709479168,3
0,78.37488127738237,190.7851362353936,3
0,250.69513743357734,193.00356553167106,3
0,293.66587563237175,174.20267901457845,3
0,257.1512040562928,206.4590531202592,3
0,235.28663722163066,51.61143813332543,3
0,156.0489496873878,67.65115310225636,3
0,41.817300368286666,188.07491346120835,3
0,164.01385565424337,292.20431284006685,3
0,218.1134394146502,297.11732362682,3
0,132.79819674286992,18.453564317133278,3
0,301.938291740045,119.09594411706553,3
0,208.70292795930058,207.4379573945515,3
0,199.17827443715186,190.72403370214627,3
0,205.04366123970598,279.85996872641147,3
0,96.71342129748314,16.615605982653797,3
0,188.23877002762632,241.40073981789874,3
0,199.6731659125723,153.27963574754074,3
0,79.85242818441242,222.17558533729985,3
0,233.96369929069652,84.74212801679968,3
0,216.4427652428858,257.7663273417391,3
0,172.87719109077005,72.16993608951569,3
0,188.43337064653636,137.79525952082128,3
0,24.60848132941872,222.236900748536,3
0,286.834645607248,50.22473775319755,3
0,207.71042294349522,173.7178545024246,3
0,97.02689855428412,257.58488949732856,3
0,284.0755952170305,118.33918732801453,3
0,15.964656193908304,210.6248240369931,3
0,235.36386992007493,119.25712402189151,3
0,188.12892463335768,68.53500492099673,3
0,28.74299032755196,193.29266203798355,3
0,167.24870836824178,85.96268375394865,3
0,184.20022452542557,294.267861384023,3
0,275.8275188891031,275.898143459931,3
0,207.20090202676133,101.10682417552918,3
0,215.85597524046898,16.695553185585887,3
0,180.11054105976595,154.2882887917757,3
0,123.03741721600295,70.62219255670905,3
0,42.11443875050172,53.72439833175391,3
0,145.27083131045103,52.75569904692471,3
0,217.7639539767988,226.12759771136567,3
0,93.74987125232815,89.19587768511846,3
0,216.90528648160398,157.83626443438231,3
0,188.027671372965,103.23035601440817,3
0,45.75553845493123,227.8652799812518,3
0,136.6617774217762,240.05456068694593,3
0,284.7931080988795,15.347505066245795,3
0,183.36260505778714,119.71719151573257,3
0,32.373386074658484,140.24241187604144,3
0,196.7779415420443,89.54777510222047,3
0,163.1088166921027,259.9429951437749,3
0,97.36576412500813,291.7160290452279,3
0,147.37456806262955,296.5910873553343,3
0,34.95157739646733,101.73609311001375,3
0,92.65777511311694,190.84788472017274,3
0,276.5810107857734,174.3839374708943,3
0,126.95978476256133,49.34763193320483,3
0,303.3480347976089,191.8889818456769,3
0,184.59249356355517,49.840595185328276,3
0,71.0670345399715,70.35927827723324,3
0,235.84000936120748,296.03184974012896,3
0,242.8536475883052,32.317464205771685,3
0,27.601325905434788,158.40185421343892,3
0,131.33049237364904,258.12040174584837,3
0,36.98264697926119,240.50256522653626,3
0,37.04201358823106,31.727656237650663,3
0,66.67376904116944,208.3150375756994,3
0,158.3924042769894,243.13178402559834,3
0,295.0806015888788,34.763650753404946,3
0,24.99534790545702,18.322968225162477,3
0,68.38508774453774,276.88051758090035,3
0,218.9108127565123,190.7920166197978,3
0,153.2011750681512,140.59135872911662,3
0,269.8138713641465,188.39235298892484,3
0,60.754319590404634,190.58961100455375,3
0,276.34101154271514,103.80679587235674,3
0,153.47999811463058,275.5111109571345,3
0,111.31182321898639,50.69620756343007,3
0,129.9675767529756,123.18232588121668,3
0,92.68455613892525,158.30971044871956,3
0,303.40698851263153,158.8450393514894,3
0,15.863115810025484,239.73877211755143,3
0,227.4661072626151,276.8593275932409,3
0,24.068611815590412,48.99682281821966,3
0,86.61866118563339,207.14091702193022,3
0,41.375811346061525,123.20303699258716,3
0,163.71187773576005,20.162693028971553,3
0,250.17452041931452,16.316018580161035,3
0,232.16959024842828,256.94409378217534,3
0,242.967721466925,101.43147303683683,3
0,163.3527792775631,49.127521281167866,3
0,278.7117022940703,71.79908634975553,3
0,84.68984589716419,35.824118994977326,3
0,123.72125493852423,277.83071509690956,3
0,70.99606445172802,242.82733355324717,3
0,296.942164601814,101.989029326085,3
0,106.8322352572158,32.92571054618806,3
0,182.19839432056992,190.00182740435005,3
0,166.36794254412874,193.33243957346306,3
0,119.47596043186263,136.84988122055307,3
0,145.59235682317987,14.632409831210971,3
0,296.1110030972026,138.94101168116555,3
0,249.92291619801895,258.00412937086077,3
0,230.85890944551676,154.30366049671545,3
0,300.91095420289787,88.46516721034422,3
0,297.04772335808724,205.83176487978548,3
0,63.20721172623337,86.43913733484223,3
0,16.654619592875243,276.48927363974974,3
0,52.132946522478015,275.8851124978438,3
0,202.06169703353197,17.27396995311603,3
0,252.2737811779231,227.96112361721694,3
0,35.749059770125896,275.64462561940775,3
0,111.13048162257299,225.54018150255084,3
0,80.79096807125956,259.8108611318283,3
0,136.58037886856124,34.68913855949417,3
0,37.45572576565668,170.90025775209068,3
0,59.643026607465,294.62197830114513,3
0,76.08303120598197,157.78534223103895,3
0,285.06038797667253,257.52184445522727,3
0,201.89684899134562,119.59398250678555,3
0,268.26015929182995,84.63574610454961,3
0,226.76672740032896,31.694138131439686,3
0,115.34306384522468,121.20678609680385,3
0,87.97084072548896,274.237748612538,3
0,226.09787905201316,70.71658625334501,3
0,155.5752816126868,32.282650715541095,3
0,305.28859987286853,223.90040581984445,3
0,26.868853666372598,292.3138872166723,3
0,138.44664462789893,102.03356466868892,3
0,175.09093755045905,206.26762843798846,3
0,217.23733585514128,84.28623703112825,3
0,173.08571019936352,140.94594336342067,3
0,181.66457138456403,261.26947747981177,3
0,257.2960989486426,105.4380572681129,3
0,173.83594994693993,241.47296761769803,3
0,106.56420766755939,274.6934005365521,3
0,253.6888040968776,153.68628055846318,3
0,67.68830315835774,33.66039374690503,3
0,210.68311270108447,35.363695788532496,3
0,260.56069503463806,138.9936987612769,3
0,210.16063836045564,68.70720971768722,3
0,207.90630826927722,135.90769694367424,3
0,154.78482998639345,171.58578379526733,3
0,172.63690419476478,172.87332173045723,3
0,146.8613252260536,157.44354411318898,3
0,114.30007094975561,261.91723240977154,3
0,275.0227088978328,137.61611979588866,3
0,271.3609426319972,122.80902936752886,3
0,162.12877040445804,123.85544171208517,3
0,119.38033513888718,102.25120966376737,3
0,274.51001843705774,209.44229226015509,3
0,106.46781047953293,243.54965172290804,3
0,242.25087066601964,207.17689152728767,3
0,181.81403264276682,226.80203046215698,3
0,267.91556823443625,154.7536768788658,3
0,138.2178552206047,209.84571670476348,3
0,132.80828488999978,154.2878405527398,3
0,147.05659473760053,260.6514597443864,3
0,67.75693901928142,140.3910098387301,3
0,300.4819384793751,14.908902560528368,3
0,114.37421407310292,85.05323714846745,3
0,112.24260765353218,190.88588557297365,3
0,61.781992912180726,51.700918203257025,3
0,52.26877209361643,175.5015333879739,3
0,161.8672080491297,222.97875356240198,3
0,52.913196978662164,240.751114140749,3
0,45.584991049673405,296.0760190603882,3
0,59.17659436574206,158.1572219753824,3
0,222.66681512383744,105.00488714927808,3
0,218.32658368675038,51.033857499752195,3
0,300.39970433842393,54.722199201621116,3
0,106.04659393809736,68.9534356530942,3
0,239.96153079161422,137.52857371320948,3
0,269.314935600888,259.6102744482458,3
0,234.20963501667603,19.099595082625747,3
0,262.1257547314279,275.50954118452967,3
0,147.38790922917426,119.74080020632596,3
0,57.842872504498814,225.21089991446584,3
0,130.85722777862102,89.45543000139295,3
0,227.46756451096385,171.0793665911071,3
0,155.2209825246781,106.7038712814264,3
0,45.57241878164932,16.12071391351521,3
0,249.2434327009693,294.01557279709726,3
0,145.23310134120285,88.15471694376319,3
0,120.09571581823752,32.281915171407164,3
0,102.80220538571477,137.40317949879915,3
0,241.11194947037848,244.40369746183978,3
0,16.947927033230663,68.80768761152402,3
0,50.888954971488566,102.41684355966747,3
0,53.05167907387018,34.96368726283312,3
0,77.99005749687552,17.256344323679805,3
0,217.04095263872296,120.30358916824684,3
0,14.86241791414097,175.0043432482518,3
0,128.22267364952714,294.4662004476972,3
0,293.59030902437866,274.64923755161465,3
0,285.63175644233826,154.60134028980508,3
0,205.19616885172204,243.1471901131049,3
0,63.403268801402305,258.95830187732355,3
0,201.67920234223828,222.34246372789144,3
0,268.52153707765046,226.81974660916254,3
0,144.96254650156945,192.58264489935712,3
0,242.12938341174277,67.37867396624759,3
0,120.34366928484292,170.6548147227615,3
0,292.88069455517456,244.2623864114471,3
0,18.170580727215857,138.8269437439181,3
0,227.84976139184087,244.65216876801105,3
0,105.12264461869374,210.5653645202145,3
0,170.94545649299397,280.0532977645099,3
0,188.5617695133947,205.11812456991524,3
0,109.8169879912585,155.20824559276923,3
0,181.75386121742426,16.1478636187315,3
0,19.496478412933648,104.10601321941242,3
0,26.811497993320227,120.17735276814551,3
0,265.8588144495525,49.75821720393375,3
0,306.0422176727094,257.83012148989366,3
0,76.38199521280825,118.72182509280742,3
0,145.00209214052185,227.99238116884604,3
0,53.16558342989534,67.60809746032581,3
0,88.98505680253729,243.5938745294884,3
0,278.03233149170876,242.6319305193797,3
0,34.10853875881061,71.58056014982984,3
0,50.772096503097565,208.13125599609688,3
0,27.57485183050856,257.3664814640768,3
0,192.90485273811967,278.51745602570475,3
0,287.2548978009448,224.77631443165242,3
0,253.37795820726083,51.80231309685856,3
0,95.29601546632125,225.156968686115,3
0,199.180075398013,259.19370160968975,3
0,128.519099449832,225.37349009824916,3
0,286.7291767231375,293.8270691494085,3
0,278.9393314042874,36.98126326953992,3
0,284.22779260084036,85.48857816206291,3
0,293.180634302143,67.35585985632613,3
0,102.17191490957514,104.83456934809685,3
0,19.002343809399754,37.53966824743897,3
0,43.620629015099254,89.27282017692923,3
0,114.16723683096468,296.31437895685434,3
0,62.85440308589489,124.08363640099765,3
0,240.53222041253002,277.10875170527027,3
0,119.09928864590825,209.43400026826188,3
0,77.47141551883891,294.67226948967203,3
0,270.16723365712915,17.323968134056777,3
0,166.37347897138446,157.10823275858536,3
0,103.26279597876594,172.95000174576415,3
0,233.14129074493422,224.50079440822824,3
0,75.81609740020707,86.781220959872,3
0,130.60540296379477,189.21578795181588,3
0,141.53317321039736,140.4777097864449,3
0,189.955441498179,33.851724754422904,3
0,45.60919924750924,259.2422797970474,3
0,251.50353802261876,83.71105046467855,3
0,69.82635436041281,170.64990933546795,3
0,259.94388327347116,171.5160492121242,3
0,139.169191743657,67.37574951045215,3
0,223.12666705189272,136.60809114476666,3
0,200.8838506078534,54.123741705939175,3
0,33.78448601426557,206.10858547562734,3
