"run","foodBloatsWeight","foodMin","weightRegen","foodGrowth","foodUnsustainability","weightMaxFactor","weightResil","infert","weightBloatRate","push","foodRegen","weightImproveRate","foodDecay","randomSeed","weightMinFactor","droughtMod","foodMax","weightDrought","foodResil","fort","foodDrought","deathFraction"
17465,0.0,0.0,0.2,0.02,25,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,275341745,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17471,0.0,0.0,0.2,0.02,25,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,275344811,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17477,0.0,0.0,0.2,0.02,25,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,275347869,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17483,0.0,0.0,0.2,0.02,25,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,275351647,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17489,0.0,0.0,0.2,0.02,25,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,275354675,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17495,0.0,0.0,0.2,0.02,25,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,275357879,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17501,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,275360910,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17507,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,275363961,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17513,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,275366961,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17519,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,275369331,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17525,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,275372510,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17531,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,275374693,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17537,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,275377224,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17543,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,275379867,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17549,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,275382550,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17555,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,275385827,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17561,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,275387878,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17567,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,275390786,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17573,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,275393346,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17579,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,275395835,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17585,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,275399241,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17591,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,275402136,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17597,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,275405160,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17603,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,275408435,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17609,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,275411565,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17615,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,275414541,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17621,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,275417397,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17627,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,275420464,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17633,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,275423624,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17639,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,275427098,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17645,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,275430268,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17651,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,275433131,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17657,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,275436153,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17663,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,275439111,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17669,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,275442376,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17675,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,275445129,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17681,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,275448436,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17687,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,275451750,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17693,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,275454502,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17699,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,275457863,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17705,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,275461177,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17711,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,275464714,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17717,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,275467708,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17723,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,275471801,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17729,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,275474467,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17735,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,275477461,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17741,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,275480279,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17747,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,275483095,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17753,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,275485521,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17759,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,275488128,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17765,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,275490514,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17771,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,275493040,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17777,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,275495289,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17783,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,275497563,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17789,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,275499928,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17795,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,275502359,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17801,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,275504578,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17807,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,275507889,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17813,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,275510076,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17819,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,275512032,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17825,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,275514904,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17831,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,275517693,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17837,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,275520064,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17843,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,275522524,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17849,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,275525093,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17855,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,275527389,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17861,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,275530178,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17867,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,275532398,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17873,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,275534824,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17879,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,275537042,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17885,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,275539505,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17891,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,275542532,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17897,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,275545438,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17903,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,275548172,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17909,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,275550773,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17915,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,275553612,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17921,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,275556506,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17927,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,275559311,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17933,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,275562181,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17939,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,275564704,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17945,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,275566897,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
17951,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,275569597,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
17957,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,275572150,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
17963,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,275574659,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
17969,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,275578056,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
17975,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,275580768,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
17981,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,275583144,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
17987,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,275585937,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
17993,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,275588437,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
17999,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,275591220,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18005,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,275593753,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18011,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,275596407,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
18017,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,275598949,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
18023,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,275601136,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
18029,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,275603928,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
18035,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,275606325,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
18041,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,275608785,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
18047,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,275611095,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
18053,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,275612944,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18059,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,275616429,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18065,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,275618671,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
18071,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,275621209,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
18077,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,275623486,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
18083,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,275625899,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
18089,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,275628554,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
18095,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,275631518,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
18101,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,275634087,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
18107,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,275637013,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18113,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,275639033,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18119,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,275641920,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
18125,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,275644134,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
18131,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,275647028,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
18137,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,275650417,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
18143,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,275652953,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
18149,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,275655409,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
18155,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,275657763,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
18161,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,275660086,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18167,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,275663014,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18173,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,275665524,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
18179,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,275668024,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
18185,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,275670396,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
18191,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,275672898,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
18197,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,275675167,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
18203,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,275677934,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
18209,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,275680532,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
18215,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,275683029,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18221,0.0,0.0,0.2,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,275686665,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18227,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,275689061,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
18233,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,275691926,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
18239,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,275695648,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
18245,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,275699143,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
18251,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,275701866,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
18257,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,275704548,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
18263,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,275707491,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
18269,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,275709644,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18275,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,275712546,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18281,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,275715438,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
18287,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,275717931,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
18293,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,275721193,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
18299,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,275723500,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
18305,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,275726825,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
18311,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,275729738,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
18317,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,275732890,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
18323,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,275736298,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18329,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,275739978,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18335,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,275743321,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
18341,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,275746654,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
18347,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,275750219,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
18353,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,275753545,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
18359,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,275756425,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
18365,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,275759640,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
18371,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,275762551,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
18377,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,275765664,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
18383,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,275769067,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
18389,0.0,0.0,0.2,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.0,275772966,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
