"run","foodBloatsWeight","foodMin","weightRegen","foodGrowth","foodUnsustainability","weightMaxFactor","weightResil","infert","weightBloatRate","push","foodRegen","weightImproveRate","foodDecay","randomSeed","weightMinFactor","droughtMod","foodMax","weightDrought","foodResil","fort","foodDrought","deathFraction"
14488,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.035,0.005,0.1,339837621,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
14496,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.035,0.005,0.1,339841636,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
14504,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.0,339845378,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
14512,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.0,339849299,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
14520,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.0,339853134,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
14528,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.05,339856607,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
14536,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.05,339859940,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
14544,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.05,339863568,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
14552,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.05,339867959,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
14560,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.1,339871765,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
14568,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.1,339875149,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
14576,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.35,1.0,0.07,0.005,0.1,339878910,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
14584,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.0,339882370,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
14592,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.0,339886139,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
14600,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.0,339889445,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
14608,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.05,339893999,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
14616,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.05,339897222,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
14624,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.05,339901475,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
14632,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.05,339905395,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
14640,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.1,339909035,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
14648,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.1,339912514,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
14656,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.0,0.005,0.1,339916238,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
14664,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.0,339921628,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
14672,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.0,339925561,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
14680,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.0,339929033,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
14688,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.0,339933065,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
14696,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.05,339937438,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
14704,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.05,339940987,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
14712,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.05,339944873,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
14720,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.1,339948836,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
14728,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.1,339952139,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
14736,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.035,0.005,0.1,339956041,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
14744,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.0,339960088,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
14752,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.0,339964092,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
14760,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.0,339968413,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
14768,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.0,339972435,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
14776,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.05,339975670,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
14784,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.05,339979131,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
14792,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.05,339984335,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
14800,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.1,339988515,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
14808,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.1,339992651,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
14816,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.0,1.0,0.07,0.005,0.1,339996157,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
14824,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.0,340000201,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
14832,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.0,340004225,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
14840,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.0,340008130,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
14848,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.0,340011619,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
14856,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.05,340015614,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
14864,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.05,340019982,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
14872,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.05,340024016,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
14880,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.1,340027794,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
14888,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.1,340030549,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
14896,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.1,340033301,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
14904,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.0,0.005,0.1,340037464,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
14912,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.0,340041455,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
14920,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.0,340045442,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
14928,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.0,340049310,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
14936,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.05,340053743,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
14944,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.05,340058234,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
14952,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.05,340061630,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
14960,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.1,340065907,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
14968,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.1,340070200,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
14976,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.1,340073521,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
14984,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.035,0.005,0.1,340078022,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
14992,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.0,340082496,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
15000,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.0,340086806,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
15008,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.0,340091143,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
15016,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.05,340095512,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
15024,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.05,340099813,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
15032,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.05,340105110,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
15040,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.1,340108709,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
15048,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.1,340112843,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
15056,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.1,340116133,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
15064,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.125,1.0,0.07,0.005,0.1,340119697,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
15072,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.0,340122674,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
15080,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.0,340126590,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
15088,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.0,340130683,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
15096,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,340135288,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
15104,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,340138694,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
15112,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,340142085,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
15120,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,340146102,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
15128,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.1,340149948,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
15136,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.1,340153882,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
15144,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.0,0.005,0.1,340159091,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
15152,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.0,340162030,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
15160,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.0,340166192,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
15168,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.0,340169582,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
15176,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,340172550,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
15184,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,340176183,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
15192,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,340180067,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
15200,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,340184041,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
15208,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.1,340188116,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
15216,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.1,340192942,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
15224,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.035,0.005,0.1,340197406,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
15232,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.0,340201585,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
15240,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.0,340205003,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
15248,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.0,340209508,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
15256,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,340213046,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
15264,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,340217004,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
15272,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,340222278,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
15280,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,340226827,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
15288,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,340229827,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
15296,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,340233877,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
15304,0.02,0.0,0.2,0.02,1,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,340237185,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
15312,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,340240550,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
15320,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,340244393,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
15328,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,340248433,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
15336,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,340253070,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
15344,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,340257542,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
15352,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,340262050,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
15360,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,340266553,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
15368,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,340269723,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
15376,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,340274923,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
15384,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,340277895,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
15392,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,340282460,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
15400,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,340287040,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
15408,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,340291198,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
15416,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,340295340,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
15424,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,340299532,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
15432,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,340303618,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
15440,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,340307949,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
15448,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,340312819,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
15456,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,340317754,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
15464,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,340321714,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
15472,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,340325748,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
15480,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,340329576,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
15488,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,340334150,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
15496,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,340339162,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
15504,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,340344023,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
15512,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,340348631,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
15520,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,340353065,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
15528,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,340357507,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
15536,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,340361718,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
15544,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,340366187,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
15552,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,340370243,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
15560,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,340374652,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
15568,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,340378933,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
15576,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,340383399,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
15584,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,340387829,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
15592,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,340391447,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
15600,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,340395734,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
15608,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,340400730,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
15616,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,340404207,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
15624,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,340408038,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
15632,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,340412551,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
15640,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,340416189,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
15648,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,340420686,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
15656,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,340424886,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
15664,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,340428295,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
15672,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,340432573,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
15680,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,340437045,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
15688,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,340441831,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
15696,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,340445544,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
15704,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,340449541,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
15712,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,340453702,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
15720,0.02,0.0,0.2,0.02,25,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,340458265,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
