"run","MaxPop","MinPop","countPop"
2942,380,283,367
2950,304,260,263
2958,306,106,160
2966,183,44,87
2974,389,205,319
2982,399,62,292
2990,384,295,354
2998,449,42,134
3006,297,59,136
3014,147,0,0
3022,328,68,184
3030,229,0,0
3038,340,74,310
3046,576,513,536
3054,450,79,237
3062,397,328,367
3070,182,21,30
3078,373,298,310
3086,280,208,210
3094,382,248,324
3102,195,24,66
3110,208,118,133
3118,192,6,19
3126,259,92,222
3134,208,0,0
3142,125,0,0
3150,344,0,0
3158,232,0,0
3166,481,434,464
3174,193,31,108
3182,63,57,58
3190,303,47,208
3198,404,358,386
3206,126,114,122
3214,491,454,454
3222,237,16,69
3230,155,47,79
3238,393,20,69
3246,121,0,5
3254,252,0,0
3262,229,83,137
3270,343,0,0
3278,316,123,212
3286,213,20,38
3294,336,133,164
3302,330,312,324
3310,41,2,6
3318,197,73,157
3326,107,7,8
3334,322,168,275
3342,217,0,0
3350,494,169,376
3358,302,16,31
3366,261,92,204
3374,233,0,0
3382,177,0,0
3390,240,0,0
3398,442,139,393
3406,559,374,497
3414,168,1,1
3422,83,0,0
3430,397,352,379
3438,319,122,250
3446,111,0,0
3454,249,232,237
3462,40,0,0
3470,207,190,204
3478,174,0,0
3486,232,68,154
3494,199,0,0
3502,300,66,253
3510,294,0,0
3518,286,0,0
3526,351,308,332
3534,263,73,200
3542,186,26,41
3550,447,90,387
3558,409,202,238
3566,62,0,13
3574,103,63,67
3582,67,0,0
3590,220,136,149
3598,357,43,204
3606,145,44,138
3614,223,0,0
3622,73,57,67
3630,281,0,0
3638,229,221,226
3646,160,86,99
3654,8,0,0
3662,169,106,139
3670,366,62,271
3678,232,78,92
3686,205,130,148
3694,390,302,335
3702,60,3,28
3710,84,18,26
3718,185,0,0
3726,226,111,145
3734,84,0,0
3742,81,0,0
3750,94,0,0
3758,54,35,38
3766,9,0,0
3774,125,112,118
3782,419,383,408
3790,218,19,38
3798,347,321,332
3806,347,44,160
3814,62,23,36
3822,66,3,24
3830,241,67,77
3838,81,0,0
3846,218,180,202
3854,365,0,0
3862,195,28,85
3870,104,0,0
3878,79,0,0
3886,103,16,19
3894,233,90,153
3902,121,119,119
3910,173,0,0
3918,296,283,287
3926,271,7,8
3934,158,145,147
3942,10,0,0
