"run","randomSeed","canalDeath","canalDecay","sust","drought","fort","infert","push","precMean"
6,963851941,1.0,0.0,0.3,2.5,25.0,50,1.0,7.0
14,963866031,1.0,0.0,0.3,6.5,25.0,50,1.0,7.0
22,963871932,1.0,0.0,0.5,3.0,25.0,50,1.0,7.0
30,963878403,1.0,0.0,0.5,7.0,25.0,50,1.0,7.0
38,963884317,1.0,0.0,0.7,3.5,25.0,50,1.0,7.0
46,963892138,1.0,0.0,0.9,0.0,25.0,50,1.0,7.0
54,963899526,1.0,0.0,0.9,4.0,25.0,50,1.0,7.0
62,963906045,1.0,0.0,1.1,0.5,25.0,50,1.0,7.0
70,963913254,1.0,0.0,1.1,4.5,25.0,50,1.0,7.0
78,963921037,1.0,0.0,1.3,1.0,25.0,50,1.0,7.0
86,963927417,1.0,0.0,1.3,5.0,25.0,50,1.0,7.0
94,963933708,1.0,0.0,1.5,1.5,25.0,50,1.0,7.0
102,963941185,1.0,0.0,1.5,5.5,25.0,50,1.0,7.0
110,963947259,1.0,0.0,1.7,2.0,25.0,50,1.0,7.0
118,963952147,1.0,0.0,1.7,6.0,25.0,50,1.0,7.0
126,963957479,1.0,0.0,1.9,2.5,25.0,50,1.0,7.0
134,963962740,1.0,0.0,1.9,6.5,25.0,50,1.0,7.0
142,963969516,1.0,0.25,0.3,3.0,25.0,50,1.0,7.0
150,963974516,1.0,0.25,0.3,7.0,25.0,50,1.0,7.0
158,963979119,1.0,0.25,0.5,3.5,25.0,50,1.0,7.0
166,963985317,1.0,0.25,0.7,0.0,25.0,50,1.0,7.0
174,963993020,1.0,0.25,0.7,4.0,25.0,50,1.0,7.0
182,963999083,1.0,0.25,0.9,0.5,25.0,50,1.0,7.0
190,964004223,1.0,0.25,0.9,4.5,25.0,50,1.0,7.0
198,964010936,1.0,0.25,1.1,1.0,25.0,50,1.0,7.0
206,964018419,1.0,0.25,1.1,5.0,25.0,50,1.0,7.0
214,964025331,1.0,0.25,1.3,1.5,25.0,50,1.0,7.0
222,964031919,1.0,0.25,1.3,5.5,25.0,50,1.0,7.0
230,964039005,1.0,0.25,1.5,2.0,25.0,50,1.0,7.0
238,964044403,1.0,0.25,1.5,6.0,25.0,50,1.0,7.0
246,964050052,1.0,0.25,1.7,2.5,25.0,50,1.0,7.0
254,964057259,1.0,0.25,1.7,6.5,25.0,50,1.0,7.0
262,964062745,1.0,0.25,1.9,3.0,25.0,50,1.0,7.0
270,964071410,1.0,0.25,1.9,7.0,25.0,50,1.0,7.0
278,964076083,1.0,0.5,0.3,3.5,25.0,50,1.0,7.0
286,964081516,1.0,0.5,0.5,0.0,25.0,50,1.0,7.0
294,964087935,1.0,0.5,0.5,4.0,25.0,50,1.0,7.0
302,964092596,1.0,0.5,0.7,0.5,25.0,50,1.0,7.0
310,964099693,1.0,0.5,0.7,4.5,25.0,50,1.0,7.0
318,964104514,1.0,0.5,0.9,1.0,25.0,50,1.0,7.0
326,964110492,1.0,0.5,0.9,5.0,25.0,50,1.0,7.0
334,964117321,1.0,0.5,1.1,1.5,25.0,50,1.0,7.0
342,964124480,1.0,0.5,1.1,5.5,25.0,50,1.0,7.0
350,964129257,1.0,0.5,1.3,2.0,25.0,50,1.0,7.0
358,964136520,1.0,0.5,1.3,6.0,25.0,50,1.0,7.0
366,964141973,1.0,0.5,1.5,2.5,25.0,50,1.0,7.0
374,964150154,1.0,0.5,1.5,6.5,25.0,50,1.0,7.0
382,964154129,1.0,0.5,1.7,3.0,25.0,50,1.0,7.0
390,964160711,1.0,0.5,1.7,7.0,25.0,50,1.0,7.0
398,964165655,1.0,0.5,1.9,3.5,25.0,50,1.0,7.0
406,964171206,1.0,0.75,0.3,0.0,25.0,50,1.0,7.0
414,964177342,1.0,0.75,0.3,4.0,25.0,50,1.0,7.0
422,964182534,1.0,0.75,0.5,0.5,25.0,50,1.0,7.0
430,964189644,1.0,0.75,0.5,4.5,25.0,50,1.0,7.0
438,964195476,1.0,0.75,0.7,1.0,25.0,50,1.0,7.0
446,964200439,1.0,0.75,0.7,5.0,25.0,50,1.0,7.0
454,964205955,1.0,0.75,0.9,1.5,25.0,50,1.0,7.0
462,964212964,1.0,0.75,0.9,5.5,25.0,50,1.0,7.0
470,964219097,1.0,0.75,1.1,2.0,25.0,50,1.0,7.0
478,964225180,1.0,0.75,1.1,6.0,25.0,50,1.0,7.0
486,964230529,1.0,0.75,1.3,2.5,25.0,50,1.0,7.0
494,964237047,1.0,0.75,1.3,6.5,25.0,50,1.0,7.0
502,964243612,1.0,0.75,1.5,3.0,25.0,50,1.0,7.0
510,964249210,1.0,0.75,1.5,7.0,25.0,50,1.0,7.0
518,964254309,1.0,0.75,1.7,3.5,25.0,50,1.0,7.0
526,964259631,1.0,0.75,1.9,0.0,25.0,50,1.0,7.0
534,964266318,1.0,0.75,1.9,4.0,25.0,50,1.0,7.0
542,964272078,1.0,1.0,0.3,0.5,25.0,50,1.0,7.0
550,964277124,1.0,1.0,0.3,4.5,25.0,50,1.0,7.0
558,964283225,1.0,1.0,0.5,1.0,25.0,50,1.0,7.0
566,964289536,1.0,1.0,0.5,5.0,25.0,50,1.0,7.0
574,964294801,1.0,1.0,0.7,1.5,25.0,50,1.0,7.0
582,964301503,1.0,1.0,0.7,5.5,25.0,50,1.0,7.0
590,964306582,1.0,1.0,0.9,2.0,25.0,50,1.0,7.0
598,964314134,1.0,1.0,0.9,6.0,25.0,50,1.0,7.0
606,964318599,1.0,1.0,1.1,2.5,25.0,50,1.0,7.0
614,964326477,1.0,1.0,1.1,6.5,25.0,50,1.0,7.0
622,964330606,1.0,1.0,1.3,3.0,25.0,50,1.0,7.0
630,964337443,1.0,1.0,1.3,7.0,25.0,50,1.0,7.0
638,964342330,1.0,1.0,1.5,3.5,25.0,50,1.0,7.0
646,964348413,1.0,1.0,1.7,0.0,25.0,50,1.0,7.0
654,964353844,1.0,1.0,1.7,4.0,25.0,50,1.0,7.0
662,964360720,1.0,1.0,1.9,0.5,25.0,50,1.0,7.0
670,964368672,1.0,1.0,1.9,4.5,25.0,50,1.0,7.0
678,964375765,1.0,1.25,0.3,1.0,25.0,50,1.0,7.0
686,964380238,1.0,1.25,0.3,5.0,25.0,50,1.0,7.0
694,964385144,1.0,1.25,0.5,1.5,25.0,50,1.0,7.0
702,964390894,1.0,1.25,0.5,5.5,25.0,50,1.0,7.0
710,964396254,1.0,1.25,0.7,2.0,25.0,50,1.0,7.0
718,964402876,1.0,1.25,0.7,6.0,25.0,50,1.0,7.0
726,964408605,1.0,1.25,0.9,2.5,25.0,50,1.0,7.0
734,964414797,1.0,1.25,0.9,6.5,25.0,50,1.0,7.0
742,964419552,1.0,1.25,1.1,3.0,25.0,50,1.0,7.0
750,964426709,1.0,1.25,1.1,7.0,25.0,50,1.0,7.0
758,964431788,1.0,1.25,1.3,3.5,25.0,50,1.0,7.0
766,964437076,1.0,1.25,1.5,0.0,25.0,50,1.0,7.0
774,964443911,1.0,1.25,1.5,4.0,25.0,50,1.0,7.0
782,964450644,1.0,1.25,1.7,0.5,25.0,50,1.0,7.0
790,964455473,1.0,1.25,1.7,4.5,25.0,50,1.0,7.0
798,964463604,1.0,1.25,1.9,1.0,25.0,50,1.0,7.0
806,964469624,1.0,1.25,1.9,5.0,25.0,50,1.0,7.0
814,964474472,1.0,1.5,0.3,1.5,25.0,50,1.0,7.0
822,964480790,1.0,1.5,0.3,5.5,25.0,50,1.0,7.0
830,964484923,1.0,1.5,0.5,2.0,25.0,50,1.0,7.0
838,964492226,1.0,1.5,0.5,6.0,25.0,50,1.0,7.0
846,964497627,1.0,1.5,0.7,2.5,25.0,50,1.0,7.0
854,964502907,1.0,1.5,0.7,6.5,25.0,50,1.0,7.0
862,964508922,1.0,1.5,0.9,3.0,25.0,50,1.0,7.0
870,964514218,1.0,1.5,0.9,7.0,25.0,50,1.0,7.0
878,964519452,1.0,1.5,1.1,3.5,25.0,50,1.0,7.0
886,964523765,1.0,1.5,1.3,0.0,25.0,50,1.0,7.0
894,964529768,1.0,1.5,1.3,4.0,25.0,50,1.0,7.0
902,964534544,1.0,1.5,1.5,0.5,25.0,50,1.0,7.0
910,964539732,1.0,1.5,1.5,4.5,25.0,50,1.0,7.0
918,964543569,1.0,1.5,1.7,1.0,25.0,50,1.0,7.0
926,964550228,1.0,1.5,1.7,5.0,25.0,50,1.0,7.0
934,964555272,1.0,1.5,1.9,1.5,25.0,50,1.0,7.0
942,964559941,1.0,1.5,1.9,5.5,25.0,50,1.0,7.0
950,964565718,1.0,1.75,0.3,2.0,25.0,50,1.0,7.0
958,964569682,1.0,1.75,0.3,6.0,25.0,50,1.0,7.0
966,964574880,1.0,1.75,0.5,2.5,25.0,50,1.0,7.0
974,964580777,1.0,1.75,0.5,6.5,25.0,50,1.0,7.0
982,964587250,1.0,1.75,0.7,3.0,25.0,50,1.0,7.0
990,964593855,1.0,1.75,0.7,7.0,25.0,50,1.0,7.0
998,964599079,1.0,1.75,0.9,3.5,25.0,50,1.0,7.0
1006,964606144,1.0,1.75,1.1,0.0,25.0,50,1.0,7.0
1014,964611325,1.0,1.75,1.1,4.0,25.0,50,1.0,7.0
1022,964617183,1.0,1.75,1.3,0.5,25.0,50,1.0,7.0
1030,964621808,1.0,1.75,1.3,4.5,25.0,50,1.0,7.0
1038,964628472,1.0,1.75,1.5,1.0,25.0,50,1.0,7.0
1046,964633849,1.0,1.75,1.5,5.0,25.0,50,1.0,7.0
1054,964638146,1.0,1.75,1.7,1.5,25.0,50,1.0,7.0
1062,964643546,1.0,1.75,1.7,5.5,25.0,50,1.0,7.0
1070,964648984,1.0,1.75,1.9,2.0,25.0,50,1.0,7.0
1078,964654458,1.0,1.75,1.9,6.0,25.0,50,1.0,7.0
1086,964659994,1.0,2.0,0.3,2.5,25.0,50,1.0,7.0
1094,964668288,1.0,2.0,0.3,6.5,25.0,50,1.0,7.0
1102,964672599,1.0,2.0,0.5,3.0,25.0,50,1.0,7.0
1110,964681062,1.0,2.0,0.5,7.0,25.0,50,1.0,7.0
1118,964685522,1.0,2.0,0.7,3.5,25.0,50,1.0,7.0
1126,964690853,1.0,2.0,0.9,0.0,25.0,50,1.0,7.0
1134,964695365,1.0,2.0,0.9,4.0,25.0,50,1.0,7.0
1142,964701192,1.0,2.0,1.1,0.5,25.0,50,1.0,7.0
1150,964707316,1.0,2.0,1.1,4.5,25.0,50,1.0,7.0
1158,964711532,1.0,2.0,1.3,1.0,25.0,50,1.0,7.0
1166,964717602,1.0,2.0,1.3,5.0,25.0,50,1.0,7.0
1174,964723111,1.0,2.0,1.5,1.5,25.0,50,1.0,7.0
1182,964728773,1.0,2.0,1.5,5.5,25.0,50,1.0,7.0
1190,964733209,1.0,2.0,1.7,2.0,25.0,50,1.0,7.0
1198,964738194,1.0,2.0,1.7,6.0,25.0,50,1.0,7.0
1206,964743476,1.0,2.0,1.9,2.5,25.0,50,1.0,7.0
1214,964749579,1.0,2.0,1.9,6.5,25.0,50,1.0,7.0
1222,964754812,1.0,2.25,0.3,3.0,25.0,50,1.0,7.0
1230,964763526,1.0,2.25,0.3,7.0,25.0,50,1.0,7.0
1238,964768867,1.0,2.25,0.5,3.5,25.0,50,1.0,7.0
1246,964774440,1.0,2.25,0.7,0.0,25.0,50,1.0,7.0
1254,964780886,1.0,2.25,0.7,4.0,25.0,50,1.0,7.0
1262,964786061,1.0,2.25,0.9,0.5,25.0,50,1.0,7.0
1270,964790493,1.0,2.25,0.9,4.5,25.0,50,1.0,7.0
1278,964794928,1.0,2.25,1.1,1.0,25.0,50,1.0,7.0
1286,964800174,1.0,2.25,1.1,5.0,25.0,50,1.0,7.0
1294,964805783,1.0,2.25,1.3,1.5,25.0,50,1.0,7.0
1302,964811305,1.0,2.25,1.3,5.5,25.0,50,1.0,7.0
1310,964816454,1.0,2.25,1.5,2.0,25.0,50,1.0,7.0
1318,964820917,1.0,2.25,1.5,6.0,25.0,50,1.0,7.0
1326,964826104,1.0,2.25,1.7,2.5,25.0,50,1.0,7.0
1334,964831508,1.0,2.25,1.7,6.5,25.0,50,1.0,7.0
1342,964836602,1.0,2.25,1.9,3.0,25.0,50,1.0,7.0
1350,964844300,1.0,2.25,1.9,7.0,25.0,50,1.0,7.0
1358,964851550,1.0,2.5,0.3,3.5,25.0,50,1.0,7.0
1366,964856809,1.0,2.5,0.5,0.0,25.0,50,1.0,7.0
1374,964862245,1.0,2.5,0.5,4.0,25.0,50,1.0,7.0
1382,964869135,1.0,2.5,0.7,0.5,25.0,50,1.0,7.0
1390,964874190,1.0,2.5,0.7,4.5,25.0,50,1.0,7.0
1398,964877776,1.0,2.5,0.9,1.0,25.0,50,1.0,7.0
1406,964882913,1.0,2.5,0.9,5.0,25.0,50,1.0,7.0
1414,964887766,1.0,2.5,1.1,1.5,25.0,50,1.0,7.0
1422,964893175,1.0,2.5,1.1,5.5,25.0,50,1.0,7.0
1430,964897891,1.0,2.5,1.3,2.0,25.0,50,1.0,7.0
1438,964903903,1.0,2.5,1.3,6.0,25.0,50,1.0,7.0
1446,964908785,1.0,2.5,1.5,2.5,25.0,50,1.0,7.0
1454,964914040,1.0,2.5,1.5,6.5,25.0,50,1.0,7.0
1462,964919364,1.0,2.5,1.7,3.0,25.0,50,1.0,7.0
1470,964926288,1.0,2.5,1.7,7.0,25.0,50,1.0,7.0
1478,964933119,1.0,2.5,1.9,3.5,25.0,50,1.0,7.0
1486,964939437,1.0,2.75,0.3,0.0,25.0,50,1.0,7.0
1494,964944489,1.0,2.75,0.3,4.0,25.0,50,1.0,7.0
1502,964949189,1.0,2.75,0.5,0.5,25.0,50,1.0,7.0
1510,964955058,1.0,2.75,0.5,4.5,25.0,50,1.0,7.0
1518,964960635,1.0,2.75,0.7,1.0,25.0,50,1.0,7.0
1526,964966921,1.0,2.75,0.7,5.0,25.0,50,1.0,7.0
1534,964971235,1.0,2.75,0.9,1.5,25.0,50,1.0,7.0
1542,964975498,1.0,2.75,0.9,5.5,25.0,50,1.0,7.0
1550,964981702,1.0,2.75,1.1,2.0,25.0,50,1.0,7.0
1558,964986582,1.0,2.75,1.1,6.0,25.0,50,1.0,7.0
1566,964991638,1.0,2.75,1.3,2.5,25.0,50,1.0,7.0
1574,964997546,1.0,2.75,1.3,6.5,25.0,50,1.0,7.0
1582,965003593,1.0,2.75,1.5,3.0,25.0,50,1.0,7.0
1590,965008371,1.0,2.75,1.5,7.0,25.0,50,1.0,7.0
1598,965013835,1.0,2.75,1.7,3.5,25.0,50,1.0,7.0
1606,965019899,1.0,2.75,1.9,0.0,25.0,50,1.0,7.0
1614,965025776,1.0,2.75,1.9,4.0,25.0,50,1.0,7.0
1622,965030012,1.0,3.0,0.3,0.5,25.0,50,1.0,7.0
1630,965035704,1.0,3.0,0.3,4.5,25.0,50,1.0,7.0
1638,965041454,1.0,3.0,0.5,1.0,25.0,50,1.0,7.0
1646,965048417,1.0,3.0,0.5,5.0,25.0,50,1.0,7.0
1654,965052770,1.0,3.0,0.7,1.5,25.0,50,1.0,7.0
1662,965057075,1.0,3.0,0.7,5.5,25.0,50,1.0,7.0
1670,965063310,1.0,3.0,0.9,2.0,25.0,50,1.0,7.0
1678,965068583,1.0,3.0,0.9,6.0,25.0,50,1.0,7.0
1686,965074180,1.0,3.0,1.1,2.5,25.0,50,1.0,7.0
1694,965079202,1.0,3.0,1.1,6.5,25.0,50,1.0,7.0
1702,965084776,1.0,3.0,1.3,3.0,25.0,50,1.0,7.0
1710,965089891,1.0,3.0,1.3,7.0,25.0,50,1.0,7.0
1718,965097638,1.0,3.0,1.5,3.5,25.0,50,1.0,7.0
1726,965102154,1.0,3.0,1.7,0.0,25.0,50,1.0,7.0
1734,965107574,1.0,3.0,1.7,4.0,25.0,50,1.0,7.0
1742,965111565,1.0,3.0,1.9,0.5,25.0,50,1.0,7.0
1750,965115482,1.0,3.0,1.9,4.5,25.0,50,1.0,7.0
1758,965119169,1.0,3.25,0.3,1.0,25.0,50,1.0,7.0
1766,965123657,1.0,3.25,0.3,5.0,25.0,50,1.0,7.0
1774,965129515,1.0,3.25,0.5,1.5,25.0,50,1.0,7.0
1782,965136004,1.0,3.25,0.5,5.5,25.0,50,1.0,7.0
1790,965140776,1.0,3.25,0.7,2.0,25.0,50,1.0,7.0
1798,965147632,1.0,3.25,0.7,6.0,25.0,50,1.0,7.0
1806,965152521,1.0,3.25,0.9,2.5,25.0,50,1.0,7.0
1814,965157590,1.0,3.25,0.9,6.5,25.0,50,1.0,7.0
1822,965162343,1.0,3.25,1.1,3.0,25.0,50,1.0,7.0
1830,965168549,1.0,3.25,1.1,7.0,25.0,50,1.0,7.0
1838,965173577,1.0,3.25,1.3,3.5,25.0,50,1.0,7.0
1846,965178528,1.0,3.25,1.5,0.0,25.0,50,1.0,7.0
1854,965185620,1.0,3.25,1.5,4.0,25.0,50,1.0,7.0
1862,965189867,1.0,3.25,1.7,0.5,25.0,50,1.0,7.0
1870,965195297,1.0,3.25,1.7,4.5,25.0,50,1.0,7.0
1878,965199865,1.0,3.25,1.9,1.0,25.0,50,1.0,7.0
1886,965205201,1.0,3.25,1.9,5.0,25.0,50,1.0,7.0
1894,965210298,1.0,3.5,0.3,1.5,25.0,50,1.0,7.0
1902,965215052,1.0,3.5,0.3,5.5,25.0,50,1.0,7.0
1910,965219603,1.0,3.5,0.5,2.0,25.0,50,1.0,7.0
1918,965227608,1.0,3.5,0.5,6.0,25.0,50,1.0,7.0
1926,965232482,1.0,3.5,0.7,2.5,25.0,50,1.0,7.0
1934,965238379,1.0,3.5,0.7,6.5,25.0,50,1.0,7.0
1942,965243037,1.0,3.5,0.9,3.0,25.0,50,1.0,7.0
1950,965248296,1.0,3.5,0.9,7.0,25.0,50,1.0,7.0
1958,965253077,1.0,3.5,1.1,3.5,25.0,50,1.0,7.0
1966,965259861,1.0,3.5,1.3,0.0,25.0,50,1.0,7.0
1974,965265475,1.0,3.5,1.3,4.0,25.0,50,1.0,7.0
1982,965270807,1.0,3.5,1.5,0.5,25.0,50,1.0,7.0
1990,965275594,1.0,3.5,1.5,4.5,25.0,50,1.0,7.0
1998,965279797,1.0,3.5,1.7,1.0,25.0,50,1.0,7.0
2006,965285171,1.0,3.5,1.7,5.0,25.0,50,1.0,7.0
2014,965289814,1.0,3.5,1.9,1.5,25.0,50,1.0,7.0
2022,965294147,1.0,3.5,1.9,5.5,25.0,50,1.0,7.0
2030,965299006,1.0,3.75,0.3,2.0,25.0,50,1.0,7.0
2038,965304120,1.0,3.75,0.3,6.0,25.0,50,1.0,7.0
2046,965309866,1.0,3.75,0.5,2.5,25.0,50,1.0,7.0
2054,965316073,1.0,3.75,0.5,6.5,25.0,50,1.0,7.0
2062,965321395,1.0,3.75,0.7,3.0,25.0,50,1.0,7.0
2070,965326357,1.0,3.75,0.7,7.0,25.0,50,1.0,7.0
2078,965331537,1.0,3.75,0.9,3.5,25.0,50,1.0,7.0
2086,965338631,1.0,3.75,1.1,0.0,25.0,50,1.0,7.0
2094,965346479,1.0,3.75,1.1,4.0,25.0,50,1.0,7.0
2102,965351066,1.0,3.75,1.3,0.5,25.0,50,1.0,7.0
2110,965355940,1.0,3.75,1.3,4.5,25.0,50,1.0,7.0
2118,965360076,1.0,3.75,1.5,1.0,25.0,50,1.0,7.0
2126,965364348,1.0,3.75,1.5,5.0,25.0,50,1.0,7.0
2134,965368403,1.0,3.75,1.7,1.5,25.0,50,1.0,7.0
2142,965373424,1.0,3.75,1.7,5.5,25.0,50,1.0,7.0
2150,965377011,1.0,3.75,1.9,2.0,25.0,50,1.0,7.0
2158,965384155,1.0,3.75,1.9,6.0,25.0,50,1.0,7.0
2166,965388791,1.0,4.0,0.3,2.5,25.0,50,1.0,7.0
2174,965395158,1.0,4.0,0.3,6.5,25.0,50,1.0,7.0
2182,965400022,1.0,4.0,0.5,3.0,25.0,50,1.0,7.0
2190,965408146,1.0,4.0,0.5,7.0,25.0,50,1.0,7.0
2198,965413926,1.0,4.0,0.7,3.5,25.0,50,1.0,7.0
2206,965419860,1.0,4.0,0.9,0.0,25.0,50,1.0,7.0
2214,965426257,1.0,4.0,0.9,4.0,25.0,50,1.0,7.0
2222,965431693,1.0,4.0,1.1,0.5,25.0,50,1.0,7.0
2230,965435285,1.0,4.0,1.1,4.5,25.0,50,1.0,7.0
2238,965438957,1.0,4.0,1.3,1.0,25.0,50,1.0,7.0
2246,965442881,1.0,4.0,1.3,5.0,25.0,50,1.0,7.0
2254,965447148,1.0,4.0,1.5,1.5,25.0,50,1.0,7.0
2262,965452418,1.0,4.0,1.5,5.5,25.0,50,1.0,7.0
2270,965457546,1.0,4.0,1.7,2.0,25.0,50,1.0,7.0
2278,965462409,1.0,4.0,1.7,6.0,25.0,50,1.0,7.0
2286,965466562,1.0,4.0,1.9,2.5,25.0,50,1.0,7.0
2294,965471332,1.0,4.0,1.9,6.5,25.0,50,1.0,7.0
2302,965476048,1.5,0.0,0.3,3.0,25.0,50,1.0,7.0
2310,965481648,1.5,0.0,0.3,7.0,25.0,50,1.0,7.0
2318,965487577,1.5,0.0,0.5,3.5,25.0,50,1.0,7.0
2326,965494162,1.5,0.0,0.7,0.0,25.0,50,1.0,7.0
2334,965503439,1.5,0.0,0.7,4.0,25.0,50,1.0,7.0
2342,965511925,1.5,0.0,0.9,0.5,25.0,50,1.0,7.0
2350,965518096,1.5,0.0,0.9,4.5,25.0,50,1.0,7.0
2358,965525476,1.5,0.0,1.1,1.0,25.0,50,1.0,7.0
2366,965532560,1.5,0.0,1.1,5.0,25.0,50,1.0,7.0
2374,965537887,1.5,0.0,1.3,1.5,25.0,50,1.0,7.0
2382,965543665,1.5,0.0,1.3,5.5,25.0,50,1.0,7.0
2390,965548422,1.5,0.0,1.5,2.0,25.0,50,1.0,7.0
2398,965556062,1.5,0.0,1.5,6.0,25.0,50,1.0,7.0
2406,965562401,1.5,0.0,1.7,2.5,25.0,50,1.0,7.0
2414,965569386,1.5,0.0,1.7,6.5,25.0,50,1.0,7.0
2422,965576220,1.5,0.0,1.9,3.0,25.0,50,1.0,7.0
2430,965582445,1.5,0.0,1.9,7.0,25.0,50,1.0,7.0
2438,965589769,1.5,0.25,0.3,3.5,25.0,50,1.0,7.0
2446,965595653,1.5,0.25,0.5,0.0,25.0,50,1.0,7.0
2454,965602302,1.5,0.25,0.5,4.0,25.0,50,1.0,7.0
2462,965610042,1.5,0.25,0.7,0.5,25.0,50,1.0,7.0
2470,965616192,1.5,0.25,0.7,4.5,25.0,50,1.0,7.0
2478,965623367,1.5,0.25,0.9,1.0,25.0,50,1.0,7.0
2486,965630079,1.5,0.25,0.9,5.0,25.0,50,1.0,7.0
2494,965634945,1.5,0.25,1.1,1.5,25.0,50,1.0,7.0
2502,965641184,1.5,0.25,1.1,5.5,25.0,50,1.0,7.0
2510,965646602,1.5,0.25,1.3,2.0,25.0,50,1.0,7.0
2518,965653432,1.5,0.25,1.3,6.0,25.0,50,1.0,7.0
2526,965658790,1.5,0.25,1.5,2.5,25.0,50,1.0,7.0
2534,965666410,1.5,0.25,1.5,6.5,25.0,50,1.0,7.0
2542,965670638,1.5,0.25,1.7,3.0,25.0,50,1.0,7.0
2550,965678251,1.5,0.25,1.7,7.0,25.0,50,1.0,7.0
2558,965684437,1.5,0.25,1.9,3.5,25.0,50,1.0,7.0
2566,965691517,1.5,0.5,0.3,0.0,25.0,50,1.0,7.0
2574,965697720,1.5,0.5,0.3,4.0,25.0,50,1.0,7.0
2582,965703379,1.5,0.5,0.5,0.5,25.0,50,1.0,7.0
2590,965711861,1.5,0.5,0.5,4.5,25.0,50,1.0,7.0
2598,965717957,1.5,0.5,0.7,1.0,25.0,50,1.0,7.0
2606,965723232,1.5,0.5,0.7,5.0,25.0,50,1.0,7.0
2614,965727742,1.5,0.5,0.9,1.5,25.0,50,1.0,7.0
2622,965733989,1.5,0.5,0.9,5.5,25.0,50,1.0,7.0
2630,965738358,1.5,0.5,1.1,2.0,25.0,50,1.0,7.0
2638,965743759,1.5,0.5,1.1,6.0,25.0,50,1.0,7.0
2646,965748217,1.5,0.5,1.3,2.5,25.0,50,1.0,7.0
2654,965754893,1.5,0.5,1.3,6.5,25.0,50,1.0,7.0
2662,965759606,1.5,0.5,1.5,3.0,25.0,50,1.0,7.0
2670,965765446,1.5,0.5,1.5,7.0,25.0,50,1.0,7.0
2678,965770104,1.5,0.5,1.7,3.5,25.0,50,1.0,7.0
2686,965776554,1.5,0.5,1.9,0.0,25.0,50,1.0,7.0
2694,965783003,1.5,0.5,1.9,4.0,25.0,50,1.0,7.0
2702,965791555,1.5,0.75,0.3,0.5,25.0,50,1.0,7.0
2710,965798809,1.5,0.75,0.3,4.5,25.0,50,1.0,7.0
2718,965804866,1.5,0.75,0.5,1.0,25.0,50,1.0,7.0
2726,965810198,1.5,0.75,0.5,5.0,25.0,50,1.0,7.0
2734,965815031,1.5,0.75,0.7,1.5,25.0,50,1.0,7.0
2742,965820550,1.5,0.75,0.7,5.5,25.0,50,1.0,7.0
2750,965825194,1.5,0.75,0.9,2.0,25.0,50,1.0,7.0
2758,965830344,1.5,0.75,0.9,6.0,25.0,50,1.0,7.0
2766,965834759,1.5,0.75,1.1,2.5,25.0,50,1.0,7.0
2774,965839149,1.5,0.75,1.1,6.5,25.0,50,1.0,7.0
2782,965845026,1.5,0.75,1.3,3.0,25.0,50,1.0,7.0
2790,965850117,1.5,0.75,1.3,7.0,25.0,50,1.0,7.0
2798,965855737,1.5,0.75,1.5,3.5,25.0,50,1.0,7.0
2806,965860749,1.5,0.75,1.7,0.0,25.0,50,1.0,7.0
2814,965867658,1.5,0.75,1.7,4.0,25.0,50,1.0,7.0
2822,965873241,1.5,0.75,1.9,0.5,25.0,50,1.0,7.0
2830,965879966,1.5,0.75,1.9,4.5,25.0,50,1.0,7.0
2838,965887076,1.5,1.0,0.3,1.0,25.0,50,1.0,7.0
2846,965893572,1.5,1.0,0.3,5.0,25.0,50,1.0,7.0
2854,965899524,1.5,1.0,0.5,1.5,25.0,50,1.0,7.0
2862,965904890,1.5,1.0,0.5,5.5,25.0,50,1.0,7.0
2870,965909002,1.5,1.0,0.7,2.0,25.0,50,1.0,7.0
2878,965915777,1.5,1.0,0.7,6.0,25.0,50,1.0,7.0
2886,965921226,1.5,1.0,0.9,2.5,25.0,50,1.0,7.0
2894,965926948,1.5,1.0,0.9,6.5,25.0,50,1.0,7.0
2902,965931205,1.5,1.0,1.1,3.0,25.0,50,1.0,7.0
2910,965937839,1.5,1.0,1.1,7.0,25.0,50,1.0,7.0
2918,965943293,1.5,1.0,1.3,3.5,25.0,50,1.0,7.0
2926,965948617,1.5,1.0,1.5,0.0,25.0,50,1.0,7.0
2934,965955670,1.5,1.0,1.5,4.0,25.0,50,1.0,7.0
2942,965962178,1.5,1.0,1.7,0.5,25.0,50,1.0,7.0
2950,965966898,1.5,1.0,1.7,4.5,25.0,50,1.0,7.0
2958,965972738,1.5,1.0,1.9,1.0,25.0,50,1.0,7.0
2966,965978462,1.5,1.0,1.9,5.0,25.0,50,1.0,7.0
2974,965985588,1.5,1.25,0.3,1.5,25.0,50,1.0,7.0
2982,965991385,1.5,1.25,0.3,5.5,25.0,50,1.0,7.0
2990,965996469,1.5,1.25,0.5,2.0,25.0,50,1.0,7.0
2998,966000981,1.5,1.25,0.5,6.0,25.0,50,1.0,7.0
3006,966006882,1.5,1.25,0.7,2.5,25.0,50,1.0,7.0
3014,966012553,1.5,1.25,0.7,6.5,25.0,50,1.0,7.0
3022,966018275,1.5,1.25,0.9,3.0,25.0,50,1.0,7.0
3030,966023668,1.5,1.25,0.9,7.0,25.0,50,1.0,7.0
3038,966029082,1.5,1.25,1.1,3.5,25.0,50,1.0,7.0
