"run","randomSeed","canalDeath","canalDecay","sust","drought","fort","infert","push","precMean"
286,913197881,1.0,0.25,2.0,0.0,25.0,50,1.0,7.0
294,913205084,1.0,0.25,2.0,4.0,25.0,50,1.0,7.0
302,913212396,1.0,0.5,0.2,0.5,25.0,50,1.0,7.0
310,913218166,1.0,0.5,0.2,4.5,25.0,50,1.0,7.0
318,913222915,1.0,0.5,0.4,1.0,25.0,50,1.0,7.0
326,913229323,1.0,0.5,0.4,5.0,25.0,50,1.0,7.0
334,913234886,1.0,0.5,0.6,1.5,25.0,50,1.0,7.0
342,913240444,1.0,0.5,0.6,5.5,25.0,50,1.0,7.0
350,913246297,1.0,0.5,0.8,2.0,25.0,50,1.0,7.0
358,913251888,1.0,0.5,0.8,6.0,25.0,50,1.0,7.0
366,913257324,1.0,0.5,1.0,2.5,25.0,50,1.0,7.0
374,913264116,1.0,0.5,1.0,6.5,25.0,50,1.0,7.0
382,913269632,1.0,0.5,1.2,3.0,25.0,50,1.0,7.0
390,913277869,1.0,0.5,1.2,7.0,25.0,50,1.0,7.0
398,913282404,1.0,0.5,1.4,3.5,25.0,50,1.0,7.0
406,913288338,1.0,0.5,1.6,0.0,25.0,50,1.0,7.0
414,913296447,1.0,0.5,1.6,4.0,25.0,50,1.0,7.0
422,913302569,1.0,0.5,1.8,0.5,25.0,50,1.0,7.0
430,913310361,1.0,0.5,1.8,4.5,25.0,50,1.0,7.0
438,913317212,1.0,0.5,2.0,1.0,25.0,50,1.0,7.0
446,913324711,1.0,0.5,2.0,5.0,25.0,50,1.0,7.0
454,913331372,1.0,0.75,0.2,1.5,25.0,50,1.0,7.0
462,913338367,1.0,0.75,0.2,5.5,25.0,50,1.0,7.0
470,913343040,1.0,0.75,0.4,2.0,25.0,50,1.0,7.0
478,913348630,1.0,0.75,0.4,6.0,25.0,50,1.0,7.0
486,913353980,1.0,0.75,0.6,2.5,25.0,50,1.0,7.0
494,913360519,1.0,0.75,0.6,6.5,25.0,50,1.0,7.0
502,913365776,1.0,0.75,0.8,3.0,25.0,50,1.0,7.0
510,913374870,1.0,0.75,0.8,7.0,25.0,50,1.0,7.0
518,913379508,1.0,0.75,1.0,3.5,25.0,50,1.0,7.0
526,913386382,1.0,0.75,1.2,0.0,25.0,50,1.0,7.0
534,913392265,1.0,0.75,1.2,4.0,25.0,50,1.0,7.0
542,913398532,1.0,0.75,1.4,0.5,25.0,50,1.0,7.0
550,913405933,1.0,0.75,1.4,4.5,25.0,50,1.0,7.0
558,913412721,1.0,0.75,1.6,1.0,25.0,50,1.0,7.0
566,913417398,1.0,0.75,1.6,5.0,25.0,50,1.0,7.0
574,913423888,1.0,0.75,1.8,1.5,25.0,50,1.0,7.0
582,913431445,1.0,0.75,1.8,5.5,25.0,50,1.0,7.0
590,913437206,1.0,0.75,2.0,2.0,25.0,50,1.0,7.0
598,913444520,1.0,0.75,2.0,6.0,25.0,50,1.0,7.0
606,913450495,1.0,1.0,0.2,2.5,25.0,50,1.0,7.0
614,913456249,1.0,1.0,0.2,6.5,25.0,50,1.0,7.0
622,913461145,1.0,1.0,0.4,3.0,25.0,50,1.0,7.0
630,913467733,1.0,1.0,0.4,7.0,25.0,50,1.0,7.0
638,913472937,1.0,1.0,0.6,3.5,25.0,50,1.0,7.0
646,913478701,1.0,1.0,0.8,0.0,25.0,50,1.0,7.0
654,913485323,1.0,1.0,0.8,4.0,25.0,50,1.0,7.0
662,913490437,1.0,1.0,1.0,0.5,25.0,50,1.0,7.0
670,913495968,1.0,1.0,1.0,4.5,25.0,50,1.0,7.0
678,913500965,1.0,1.0,1.2,1.0,25.0,50,1.0,7.0
686,913506720,1.0,1.0,1.2,5.0,25.0,50,1.0,7.0
694,913513764,1.0,1.0,1.4,1.5,25.0,50,1.0,7.0
702,913520211,1.0,1.0,1.4,5.5,25.0,50,1.0,7.0
710,913525811,1.0,1.0,1.6,2.0,25.0,50,1.0,7.0
718,913531897,1.0,1.0,1.6,6.0,25.0,50,1.0,7.0
726,913536873,1.0,1.0,1.8,2.5,25.0,50,1.0,7.0
734,913544283,1.0,1.0,1.8,6.5,25.0,50,1.0,7.0
742,913548457,1.0,1.0,2.0,3.0,25.0,50,1.0,7.0
750,913555262,1.0,1.0,2.0,7.0,25.0,50,1.0,7.0
758,913562307,1.0,1.25,0.2,3.5,25.0,50,1.0,7.0
766,913567194,1.0,1.25,0.4,0.0,25.0,50,1.0,7.0
774,913572753,1.0,1.25,0.4,4.0,25.0,50,1.0,7.0
782,913578301,1.0,1.25,0.6,0.5,25.0,50,1.0,7.0
790,913584551,1.0,1.25,0.6,4.5,25.0,50,1.0,7.0
798,913589655,1.0,1.25,0.8,1.0,25.0,50,1.0,7.0
806,913595912,1.0,1.25,0.8,5.0,25.0,50,1.0,7.0
814,913603060,1.0,1.25,1.0,1.5,25.0,50,1.0,7.0
822,913609886,1.0,1.25,1.0,5.5,25.0,50,1.0,7.0
830,913615712,1.0,1.25,1.2,2.0,25.0,50,1.0,7.0
838,913622911,1.0,1.25,1.2,6.0,25.0,50,1.0,7.0
846,913629012,1.0,1.25,1.4,2.5,25.0,50,1.0,7.0
854,913635211,1.0,1.25,1.4,6.5,25.0,50,1.0,7.0
862,913639700,1.0,1.25,1.6,3.0,25.0,50,1.0,7.0
870,913646135,1.0,1.25,1.6,7.0,25.0,50,1.0,7.0
878,913650442,1.0,1.25,1.8,3.5,25.0,50,1.0,7.0
886,913656138,1.0,1.25,2.0,0.0,25.0,50,1.0,7.0
894,913662039,1.0,1.25,2.0,4.0,25.0,50,1.0,7.0
902,913666956,1.0,1.5,0.2,0.5,25.0,50,1.0,7.0
910,913672998,1.0,1.5,0.2,4.5,25.0,50,1.0,7.0
918,913678829,1.0,1.5,0.4,1.0,25.0,50,1.0,7.0
926,913685249,1.0,1.5,0.4,5.0,25.0,50,1.0,7.0
934,913690170,1.0,1.5,0.6,1.5,25.0,50,1.0,7.0
942,913697226,1.0,1.5,0.6,5.5,25.0,50,1.0,7.0
950,913701522,1.0,1.5,0.8,2.0,25.0,50,1.0,7.0
958,913707513,1.0,1.5,0.8,6.0,25.0,50,1.0,7.0
966,913712887,1.0,1.5,1.0,2.5,25.0,50,1.0,7.0
974,913718698,1.0,1.5,1.0,6.5,25.0,50,1.0,7.0
982,913723996,1.0,1.5,1.2,3.0,25.0,50,1.0,7.0
990,913731540,1.0,1.5,1.2,7.0,25.0,50,1.0,7.0
998,913736930,1.0,1.5,1.4,3.5,25.0,50,1.0,7.0
1006,913745104,1.0,1.5,1.6,0.0,25.0,50,1.0,7.0
1014,913750052,1.0,1.5,1.6,4.0,25.0,50,1.0,7.0
1022,913756272,1.0,1.5,1.8,0.5,25.0,50,1.0,7.0
1030,913763571,1.0,1.5,1.8,4.5,25.0,50,1.0,7.0
1038,913770409,1.0,1.5,2.0,1.0,25.0,50,1.0,7.0
1046,913774747,1.0,1.5,2.0,5.0,25.0,50,1.0,7.0
1054,913779867,1.0,1.75,0.2,1.5,25.0,50,1.0,7.0
1062,913786324,1.0,1.75,0.2,5.5,25.0,50,1.0,7.0
1070,913792218,1.0,1.75,0.4,2.0,25.0,50,1.0,7.0
1078,913798059,1.0,1.75,0.4,6.0,25.0,50,1.0,7.0
1086,913803577,1.0,1.75,0.6,2.5,25.0,50,1.0,7.0
1094,913809623,1.0,1.75,0.6,6.5,25.0,50,1.0,7.0
1102,913814193,1.0,1.75,0.8,3.0,25.0,50,1.0,7.0
1110,913819440,1.0,1.75,0.8,7.0,25.0,50,1.0,7.0
1118,913824970,1.0,1.75,1.0,3.5,25.0,50,1.0,7.0
1126,913831055,1.0,1.75,1.2,0.0,25.0,50,1.0,7.0
1134,913837024,1.0,1.75,1.2,4.0,25.0,50,1.0,7.0
1142,913842864,1.0,1.75,1.4,0.5,25.0,50,1.0,7.0
1150,913850029,1.0,1.75,1.4,4.5,25.0,50,1.0,7.0
1158,913855495,1.0,1.75,1.6,1.0,25.0,50,1.0,7.0
1166,913860193,1.0,1.75,1.6,5.0,25.0,50,1.0,7.0
1174,913865471,1.0,1.75,1.8,1.5,25.0,50,1.0,7.0
1182,913870310,1.0,1.75,1.8,5.5,25.0,50,1.0,7.0
1190,913875113,1.0,1.75,2.0,2.0,25.0,50,1.0,7.0
1198,913880032,1.0,1.75,2.0,6.0,25.0,50,1.0,7.0
1206,913884443,1.0,2.0,0.2,2.5,25.0,50,1.0,7.0
1214,913891295,1.0,2.0,0.2,6.5,25.0,50,1.0,7.0
1222,913896870,1.0,2.0,0.4,3.0,25.0,50,1.0,7.0
1230,913901895,1.0,2.0,0.4,7.0,25.0,50,1.0,7.0
1238,913908256,1.0,2.0,0.6,3.5,25.0,50,1.0,7.0
1246,913915953,1.0,2.0,0.8,0.0,25.0,50,1.0,7.0
1254,913920827,1.0,2.0,0.8,4.0,25.0,50,1.0,7.0
1262,913926635,1.0,2.0,1.0,0.5,25.0,50,1.0,7.0
1270,913931759,1.0,2.0,1.0,4.5,25.0,50,1.0,7.0
1278,913939259,1.0,2.0,1.2,1.0,25.0,50,1.0,7.0
1286,913944287,1.0,2.0,1.2,5.0,25.0,50,1.0,7.0
1294,913949756,1.0,2.0,1.4,1.5,25.0,50,1.0,7.0
1302,913957197,1.0,2.0,1.4,5.5,25.0,50,1.0,7.0
1310,913961815,1.0,2.0,1.6,2.0,25.0,50,1.0,7.0
1318,913967776,1.0,2.0,1.6,6.0,25.0,50,1.0,7.0
1326,913973699,1.0,2.0,1.8,2.5,25.0,50,1.0,7.0
1334,913979562,1.0,2.0,1.8,6.5,25.0,50,1.0,7.0
1342,913984570,1.0,2.0,2.0,3.0,25.0,50,1.0,7.0
1350,913991772,1.0,2.0,2.0,7.0,25.0,50,1.0,7.0
1358,913996604,1.0,2.25,0.2,3.5,25.0,50,1.0,7.0
1366,914004046,1.0,2.25,0.4,0.0,25.0,50,1.0,7.0
1374,914009258,1.0,2.25,0.4,4.0,25.0,50,1.0,7.0
1382,914014406,1.0,2.25,0.6,0.5,25.0,50,1.0,7.0
1390,914019177,1.0,2.25,0.6,4.5,25.0,50,1.0,7.0
1398,914025667,1.0,2.25,0.8,1.0,25.0,50,1.0,7.0
1406,914029974,1.0,2.25,0.8,5.0,25.0,50,1.0,7.0
1414,914035703,1.0,2.25,1.0,1.5,25.0,50,1.0,7.0
1422,914041670,1.0,2.25,1.0,5.5,25.0,50,1.0,7.0
1430,914046587,1.0,2.25,1.2,2.0,25.0,50,1.0,7.0
1438,914051700,1.0,2.25,1.2,6.0,25.0,50,1.0,7.0
1446,914056398,1.0,2.25,1.4,2.5,25.0,50,1.0,7.0
1454,914063832,1.0,2.25,1.4,6.5,25.0,50,1.0,7.0
1462,914069787,1.0,2.25,1.6,3.0,25.0,50,1.0,7.0
1470,914075688,1.0,2.25,1.6,7.0,25.0,50,1.0,7.0
1478,914081221,1.0,2.25,1.8,3.5,25.0,50,1.0,7.0
1486,914087848,1.0,2.25,2.0,0.0,25.0,50,1.0,7.0
1494,914093706,1.0,2.25,2.0,4.0,25.0,50,1.0,7.0
1502,914099878,1.0,2.5,0.2,0.5,25.0,50,1.0,7.0
1510,914105183,1.0,2.5,0.2,4.5,25.0,50,1.0,7.0
1518,914111012,1.0,2.5,0.4,1.0,25.0,50,1.0,7.0
1526,914116579,1.0,2.5,0.4,5.0,25.0,50,1.0,7.0
1534,914122029,1.0,2.5,0.6,1.5,25.0,50,1.0,7.0
1542,914128577,1.0,2.5,0.6,5.5,25.0,50,1.0,7.0
1550,914134213,1.0,2.5,0.8,2.0,25.0,50,1.0,7.0
1558,914139825,1.0,2.5,0.8,6.0,25.0,50,1.0,7.0
1566,914145494,1.0,2.5,1.0,2.5,25.0,50,1.0,7.0
1574,914151641,1.0,2.5,1.0,6.5,25.0,50,1.0,7.0
1582,914157994,1.0,2.5,1.2,3.0,25.0,50,1.0,7.0
1590,914162230,1.0,2.5,1.2,7.0,25.0,50,1.0,7.0
1598,914167506,1.0,2.5,1.4,3.5,25.0,50,1.0,7.0
1606,914172051,1.0,2.5,1.6,0.0,25.0,50,1.0,7.0
1614,914180605,1.0,2.5,1.6,4.0,25.0,50,1.0,7.0
1622,914185962,1.0,2.5,1.8,0.5,25.0,50,1.0,7.0
1630,914191484,1.0,2.5,1.8,4.5,25.0,50,1.0,7.0
1638,914196637,1.0,2.5,2.0,1.0,25.0,50,1.0,7.0
1646,914201581,1.0,2.5,2.0,5.0,25.0,50,1.0,7.0
1654,914207717,1.0,2.75,0.2,1.5,25.0,50,1.0,7.0
1662,914213773,1.0,2.75,0.2,5.5,25.0,50,1.0,7.0
1670,914219784,1.0,2.75,0.4,2.0,25.0,50,1.0,7.0
1678,914225654,1.0,2.75,0.4,6.0,25.0,50,1.0,7.0
1686,914231501,1.0,2.75,0.6,2.5,25.0,50,1.0,7.0
1694,914235842,1.0,2.75,0.6,6.5,25.0,50,1.0,7.0
1702,914240419,1.0,2.75,0.8,3.0,25.0,50,1.0,7.0
1710,914246391,1.0,2.75,0.8,7.0,25.0,50,1.0,7.0
1718,914251633,1.0,2.75,1.0,3.5,25.0,50,1.0,7.0
1726,914256879,1.0,2.75,1.2,0.0,25.0,50,1.0,7.0
1734,914263913,1.0,2.75,1.2,4.0,25.0,50,1.0,7.0
1742,914268977,1.0,2.75,1.4,0.5,25.0,50,1.0,7.0
1750,914274702,1.0,2.75,1.4,4.5,25.0,50,1.0,7.0
1758,914280071,1.0,2.75,1.6,1.0,25.0,50,1.0,7.0
1766,914285275,1.0,2.75,1.6,5.0,25.0,50,1.0,7.0
1774,914289365,1.0,2.75,1.8,1.5,25.0,50,1.0,7.0
1782,914295439,1.0,2.75,1.8,5.5,25.0,50,1.0,7.0
1790,914300747,1.0,2.75,2.0,2.0,25.0,50,1.0,7.0
1798,914306305,1.0,2.75,2.0,6.0,25.0,50,1.0,7.0
1806,914312144,1.0,3.0,0.2,2.5,25.0,50,1.0,7.0
1814,914318206,1.0,3.0,0.2,6.5,25.0,50,1.0,7.0
1822,914323338,1.0,3.0,0.4,3.0,25.0,50,1.0,7.0
1830,914329254,1.0,3.0,0.4,7.0,25.0,50,1.0,7.0
1838,914334597,1.0,3.0,0.6,3.5,25.0,50,1.0,7.0
1846,914339509,1.0,3.0,0.8,0.0,25.0,50,1.0,7.0
1854,914345048,1.0,3.0,0.8,4.0,25.0,50,1.0,7.0
1862,914351893,1.0,3.0,1.0,0.5,25.0,50,1.0,7.0
1870,914358884,1.0,3.0,1.0,4.5,25.0,50,1.0,7.0
1878,914363562,1.0,3.0,1.2,1.0,25.0,50,1.0,7.0
1886,914369114,1.0,3.0,1.2,5.0,25.0,50,1.0,7.0
1894,914374822,1.0,3.0,1.4,1.5,25.0,50,1.0,7.0
1902,914379949,1.0,3.0,1.4,5.5,25.0,50,1.0,7.0
1910,914383848,1.0,3.0,1.6,2.0,25.0,50,1.0,7.0
1918,914390043,1.0,3.0,1.6,6.0,25.0,50,1.0,7.0
1926,914396110,1.0,3.0,1.8,2.5,25.0,50,1.0,7.0
1934,914401307,1.0,3.0,1.8,6.5,25.0,50,1.0,7.0
1942,914406240,1.0,3.0,2.0,3.0,25.0,50,1.0,7.0
1950,914411382,1.0,3.0,2.0,7.0,25.0,50,1.0,7.0
1958,914416557,1.0,3.25,0.2,3.5,25.0,50,1.0,7.0
1966,914422438,1.0,3.25,0.4,0.0,25.0,50,1.0,7.0
1974,914429844,1.0,3.25,0.4,4.0,25.0,50,1.0,7.0
1982,914435532,1.0,3.25,0.6,0.5,25.0,50,1.0,7.0
1990,914441742,1.0,3.25,0.6,4.5,25.0,50,1.0,7.0
1998,914449921,1.0,3.25,0.8,1.0,25.0,50,1.0,7.0
2006,914457381,1.0,3.25,0.8,5.0,25.0,50,1.0,7.0
2014,914464561,1.0,3.25,1.0,1.5,25.0,50,1.0,7.0
2022,914471055,1.0,3.25,1.0,5.5,25.0,50,1.0,7.0
2030,914477921,1.0,3.25,1.2,2.0,25.0,50,1.0,7.0
2038,914482491,1.0,3.25,1.2,6.0,25.0,50,1.0,7.0
2046,914488989,1.0,3.25,1.4,2.5,25.0,50,1.0,7.0
2054,914494126,1.0,3.25,1.4,6.5,25.0,50,1.0,7.0
2062,914499116,1.0,3.25,1.6,3.0,25.0,50,1.0,7.0
2070,914504995,1.0,3.25,1.6,7.0,25.0,50,1.0,7.0
2078,914511031,1.0,3.25,1.8,3.5,25.0,50,1.0,7.0
2086,914517395,1.0,3.25,2.0,0.0,25.0,50,1.0,7.0
2094,914522618,1.0,3.25,2.0,4.0,25.0,50,1.0,7.0
2102,914529692,1.0,3.5,0.2,0.5,25.0,50,1.0,7.0
2110,914534777,1.0,3.5,0.2,4.5,25.0,50,1.0,7.0
2118,914539944,1.0,3.5,0.4,1.0,25.0,50,1.0,7.0
2126,914547254,1.0,3.5,0.4,5.0,25.0,50,1.0,7.0
2134,914552689,1.0,3.5,0.6,1.5,25.0,50,1.0,7.0
2142,914558694,1.0,3.5,0.6,5.5,25.0,50,1.0,7.0
2150,914563635,1.0,3.5,0.8,2.0,25.0,50,1.0,7.0
2158,914570369,1.0,3.5,0.8,6.0,25.0,50,1.0,7.0
2166,914576581,1.0,3.5,1.0,2.5,25.0,50,1.0,7.0
2174,914583077,1.0,3.5,1.0,6.5,25.0,50,1.0,7.0
2182,914590771,1.0,3.5,1.2,3.0,25.0,50,1.0,7.0
2190,914597311,1.0,3.5,1.2,7.0,25.0,50,1.0,7.0
2198,914606050,1.0,3.5,1.4,3.5,25.0,50,1.0,7.0
2206,914613731,1.0,3.5,1.6,0.0,25.0,50,1.0,7.0
2214,914620623,1.0,3.5,1.6,4.0,25.0,50,1.0,7.0
2222,914629730,1.0,3.5,1.8,0.5,25.0,50,1.0,7.0
2230,914637056,1.0,3.5,1.8,4.5,25.0,50,1.0,7.0
2238,914644055,1.0,3.5,2.0,1.0,25.0,50,1.0,7.0
2246,914650032,1.0,3.5,2.0,5.0,25.0,50,1.0,7.0
2254,914654864,1.0,3.75,0.2,1.5,25.0,50,1.0,7.0
2262,914659453,1.0,3.75,0.2,5.5,25.0,50,1.0,7.0
2270,914665838,1.0,3.75,0.4,2.0,25.0,50,1.0,7.0
2278,914670830,1.0,3.75,0.4,6.0,25.0,50,1.0,7.0
2286,914675785,1.0,3.75,0.6,2.5,25.0,50,1.0,7.0
2294,914681712,1.0,3.75,0.6,6.5,25.0,50,1.0,7.0
2302,914687050,1.0,3.75,0.8,3.0,25.0,50,1.0,7.0
2310,914694237,1.0,3.75,0.8,7.0,25.0,50,1.0,7.0
2318,914699043,1.0,3.75,1.0,3.5,25.0,50,1.0,7.0
2326,914704901,1.0,3.75,1.2,0.0,25.0,50,1.0,7.0
2334,914709352,1.0,3.75,1.2,4.0,25.0,50,1.0,7.0
2342,914717299,1.0,3.75,1.4,0.5,25.0,50,1.0,7.0
2350,914721584,1.0,3.75,1.4,4.5,25.0,50,1.0,7.0
2358,914727587,1.0,3.75,1.6,1.0,25.0,50,1.0,7.0
2366,914733199,1.0,3.75,1.6,5.0,25.0,50,1.0,7.0
2374,914737924,1.0,3.75,1.8,1.5,25.0,50,1.0,7.0
2382,914742887,1.0,3.75,1.8,5.5,25.0,50,1.0,7.0
2390,914747227,1.0,3.75,2.0,2.0,25.0,50,1.0,7.0
2398,914752488,1.0,3.75,2.0,6.0,25.0,50,1.0,7.0
2406,914757884,1.0,4.0,0.2,2.5,25.0,50,1.0,7.0
2414,914763346,1.0,4.0,0.2,6.5,25.0,50,1.0,7.0
2422,914768307,1.0,4.0,0.4,3.0,25.0,50,1.0,7.0
2430,914774210,1.0,4.0,0.4,7.0,25.0,50,1.0,7.0
2438,914779545,1.0,4.0,0.6,3.5,25.0,50,1.0,7.0
2446,914785145,1.0,4.0,0.8,0.0,25.0,50,1.0,7.0
2454,914791402,1.0,4.0,0.8,4.0,25.0,50,1.0,7.0
2462,914798568,1.0,4.0,1.0,0.5,25.0,50,1.0,7.0
2470,914805559,1.0,4.0,1.0,4.5,25.0,50,1.0,7.0
2478,914810796,1.0,4.0,1.2,1.0,25.0,50,1.0,7.0
2486,914815750,1.0,4.0,1.2,5.0,25.0,50,1.0,7.0
2494,914821458,1.0,4.0,1.4,1.5,25.0,50,1.0,7.0
2502,914826315,1.0,4.0,1.4,5.5,25.0,50,1.0,7.0
2510,914831631,1.0,4.0,1.6,2.0,25.0,50,1.0,7.0
2518,914837088,1.0,4.0,1.6,6.0,25.0,50,1.0,7.0
2526,914842417,1.0,4.0,1.8,2.5,25.0,50,1.0,7.0
2534,914847199,1.0,4.0,1.8,6.5,25.0,50,1.0,7.0
2542,914852129,1.0,4.0,2.0,3.0,25.0,50,1.0,7.0
2550,914856481,1.0,4.0,2.0,7.0,25.0,50,1.0,7.0
2558,914861718,1.5,0.0,0.2,3.5,25.0,50,1.0,7.0
2566,914867346,1.5,0.0,0.4,0.0,25.0,50,1.0,7.0
2574,914874208,1.5,0.0,0.4,4.0,25.0,50,1.0,7.0
2582,914880035,1.5,0.0,0.6,0.5,25.0,50,1.0,7.0
2590,914888492,1.5,0.0,0.6,4.5,25.0,50,1.0,7.0
2598,914895715,1.5,0.0,0.8,1.0,25.0,50,1.0,7.0
2606,914902550,1.5,0.0,0.8,5.0,25.0,50,1.0,7.0
2614,914908985,1.5,0.0,1.0,1.5,25.0,50,1.0,7.0
2622,914915185,1.5,0.0,1.0,5.5,25.0,50,1.0,7.0
2630,914921887,1.5,0.0,1.2,2.0,25.0,50,1.0,7.0
2638,914929779,1.5,0.0,1.2,6.0,25.0,50,1.0,7.0
2646,914937606,1.5,0.0,1.4,2.5,25.0,50,1.0,7.0
2654,914944204,1.5,0.0,1.4,6.5,25.0,50,1.0,7.0
2662,914950407,1.5,0.0,1.6,3.0,25.0,50,1.0,7.0
2670,914956676,1.5,0.0,1.6,7.0,25.0,50,1.0,7.0
2678,914963805,1.5,0.0,1.8,3.5,25.0,50,1.0,7.0
2686,914971798,1.5,0.0,2.0,0.0,25.0,50,1.0,7.0
2694,914981262,1.5,0.0,2.0,4.0,25.0,50,1.0,7.0
2702,914992170,1.5,0.25,0.2,0.5,25.0,50,1.0,7.0
2710,915000998,1.5,0.25,0.2,4.5,25.0,50,1.0,7.0
2718,915009554,1.5,0.25,0.4,1.0,25.0,50,1.0,7.0
2726,915017383,1.5,0.25,0.4,5.0,25.0,50,1.0,7.0
2734,915024675,1.5,0.25,0.6,1.5,25.0,50,1.0,7.0
2742,915033090,1.5,0.25,0.6,5.5,25.0,50,1.0,7.0
2750,915040152,1.5,0.25,0.8,2.0,25.0,50,1.0,7.0
2758,915048348,1.5,0.25,0.8,6.0,25.0,50,1.0,7.0
2766,915055467,1.5,0.25,1.0,2.5,25.0,50,1.0,7.0
2774,915063389,1.5,0.25,1.0,6.5,25.0,50,1.0,7.0
2782,915069064,1.5,0.25,1.2,3.0,25.0,50,1.0,7.0
2790,915076312,1.5,0.25,1.2,7.0,25.0,50,1.0,7.0
2798,915082848,1.5,0.25,1.4,3.5,25.0,50,1.0,7.0
2806,915090062,1.5,0.25,1.6,0.0,25.0,50,1.0,7.0
2814,915097569,1.5,0.25,1.6,4.0,25.0,50,1.0,7.0
2822,915105295,1.5,0.25,1.8,0.5,25.0,50,1.0,7.0
2830,915111458,1.5,0.25,1.8,4.5,25.0,50,1.0,7.0
2838,915119552,1.5,0.25,2.0,1.0,25.0,50,1.0,7.0
2846,915127153,1.5,0.25,2.0,5.0,25.0,50,1.0,7.0
2854,915132625,1.5,0.5,0.2,1.5,25.0,50,1.0,7.0
2862,915138399,1.5,0.5,0.2,5.5,25.0,50,1.0,7.0
2870,915143377,1.5,0.5,0.4,2.0,25.0,50,1.0,7.0
2878,915149611,1.5,0.5,0.4,6.0,25.0,50,1.0,7.0
2886,915155924,1.5,0.5,0.6,2.5,25.0,50,1.0,7.0
2894,915163052,1.5,0.5,0.6,6.5,25.0,50,1.0,7.0
2902,915168816,1.5,0.5,0.8,3.0,25.0,50,1.0,7.0
2910,915174856,1.5,0.5,0.8,7.0,25.0,50,1.0,7.0
2918,915179273,1.5,0.5,1.0,3.5,25.0,50,1.0,7.0
2926,915185072,1.5,0.5,1.2,0.0,25.0,50,1.0,7.0
2934,915191984,1.5,0.5,1.2,4.0,25.0,50,1.0,7.0
2942,915198190,1.5,0.5,1.4,0.5,25.0,50,1.0,7.0
2950,915205142,1.5,0.5,1.4,4.5,25.0,50,1.0,7.0
2958,915213482,1.5,0.5,1.6,1.0,25.0,50,1.0,7.0
2966,915219758,1.5,0.5,1.6,5.0,25.0,50,1.0,7.0
2974,915225184,1.5,0.5,1.8,1.5,25.0,50,1.0,7.0
2982,915232250,1.5,0.5,1.8,5.5,25.0,50,1.0,7.0
2990,915239051,1.5,0.5,2.0,2.0,25.0,50,1.0,7.0
2998,915247071,1.5,0.5,2.0,6.0,25.0,50,1.0,7.0
3006,915253180,1.5,0.75,0.2,2.5,25.0,50,1.0,7.0
3014,915259263,1.5,0.75,0.2,6.5,25.0,50,1.0,7.0
3022,915264162,1.5,0.75,0.4,3.0,25.0,50,1.0,7.0
3030,915270418,1.5,0.75,0.4,7.0,25.0,50,1.0,7.0
