"run","randomSeed","canalDeath","canalDecay","sust","drought","fort","infert","push","precMean"
7684,894249561,3.0,1.25,1.5,1.5,25.0,50,1.0,7.0
7691,894255142,3.0,1.25,1.5,5.0,25.0,50,1.0,7.0
7698,894258926,3.0,1.25,1.6,1.0,25.0,50,1.0,7.0
7705,894263841,3.0,1.25,1.6,4.5,25.0,50,1.0,7.0
7712,894268624,3.0,1.25,1.7,0.5,25.0,50,1.0,7.0
7719,894275331,3.0,1.25,1.7,4.0,25.0,50,1.0,7.0
7726,894280998,3.0,1.25,1.8,0.0,25.0,50,1.0,7.0
7733,894285681,3.0,1.25,1.8,3.5,25.0,50,1.0,7.0
7740,894290430,3.0,1.25,1.8,7.0,25.0,50,1.0,7.0
7747,894295381,3.0,1.25,1.9,3.0,25.0,50,1.0,7.0
7754,894299643,3.0,1.25,1.9,6.5,25.0,50,1.0,7.0
7761,894305135,3.0,1.25,2.0,2.5,25.0,50,1.0,7.0
7768,894309643,3.0,1.25,2.0,6.0,25.0,50,1.0,7.0
7775,894313785,3.0,1.5,1.4,2.0,25.0,50,1.0,7.0
7782,894319276,3.0,1.5,1.4,5.5,25.0,50,1.0,7.0
7789,894324047,3.0,1.5,1.5,1.5,25.0,50,1.0,7.0
7796,894329944,3.0,1.5,1.5,5.0,25.0,50,1.0,7.0
7803,894335491,3.0,1.5,1.6,1.0,25.0,50,1.0,7.0
7810,894339698,3.0,1.5,1.6,4.5,25.0,50,1.0,7.0
7817,894345623,3.0,1.5,1.7,0.5,25.0,50,1.0,7.0
7824,894350606,3.0,1.5,1.7,4.0,25.0,50,1.0,7.0
7831,894355191,3.0,1.5,1.8,0.0,25.0,50,1.0,7.0
7838,894360105,3.0,1.5,1.8,3.5,25.0,50,1.0,7.0
7845,894365134,3.0,1.5,1.8,7.0,25.0,50,1.0,7.0
7852,894369908,3.0,1.5,1.9,3.0,25.0,50,1.0,7.0
7859,894374647,3.0,1.5,1.9,6.5,25.0,50,1.0,7.0
7866,894379927,3.0,1.5,2.0,2.5,25.0,50,1.0,7.0
7873,894384280,3.0,1.5,2.0,6.0,25.0,50,1.0,7.0
7880,894389440,3.0,1.75,1.4,2.0,25.0,50,1.0,7.0
7887,894393956,3.0,1.75,1.4,5.5,25.0,50,1.0,7.0
7894,894398534,3.0,1.75,1.5,1.5,25.0,50,1.0,7.0
7901,894403245,3.0,1.75,1.5,5.0,25.0,50,1.0,7.0
7908,894407124,3.0,1.75,1.6,1.0,25.0,50,1.0,7.0
7915,894412473,3.0,1.75,1.6,4.5,25.0,50,1.0,7.0
7922,894416393,3.0,1.75,1.7,0.5,25.0,50,1.0,7.0
7929,894421583,3.0,1.75,1.7,4.0,25.0,50,1.0,7.0
7936,894427559,3.0,1.75,1.8,0.0,25.0,50,1.0,7.0
7943,894433298,3.0,1.75,1.8,3.5,25.0,50,1.0,7.0
7950,894438485,3.0,1.75,1.8,7.0,25.0,50,1.0,7.0
7957,894442316,3.0,1.75,1.9,3.0,25.0,50,1.0,7.0
7964,894446635,3.0,1.75,1.9,6.5,25.0,50,1.0,7.0
7971,894450872,3.0,1.75,2.0,2.5,25.0,50,1.0,7.0
7978,894456238,3.0,1.75,2.0,6.0,25.0,50,1.0,7.0
7985,894460705,3.0,2.0,1.4,2.0,25.0,50,1.0,7.0
7992,894464823,3.0,2.0,1.4,5.5,25.0,50,1.0,7.0
7999,894470343,3.0,2.0,1.5,1.5,25.0,50,1.0,7.0
8006,894475288,3.0,2.0,1.5,5.0,25.0,50,1.0,7.0
8013,894479592,3.0,2.0,1.6,1.0,25.0,50,1.0,7.0
8020,894483663,3.0,2.0,1.6,4.5,25.0,50,1.0,7.0
8027,894488810,3.0,2.0,1.7,0.5,25.0,50,1.0,7.0
8034,894494759,3.0,2.0,1.7,4.0,25.0,50,1.0,7.0
8041,894499461,3.0,2.0,1.8,0.0,25.0,50,1.0,7.0
8048,894504553,3.0,2.0,1.8,3.5,25.0,50,1.0,7.0
8055,894509844,3.0,2.0,1.8,7.0,25.0,50,1.0,7.0
8062,894514578,3.0,2.0,1.9,3.0,25.0,50,1.0,7.0
8069,894520153,3.0,2.0,1.9,6.5,25.0,50,1.0,7.0
8076,894524788,3.0,2.0,2.0,2.5,25.0,50,1.0,7.0
8083,894529674,3.0,2.0,2.0,6.0,25.0,50,1.0,7.0
8090,894534089,3.0,2.25,1.4,2.0,25.0,50,1.0,7.0
8097,894537474,3.0,2.25,1.4,5.5,25.0,50,1.0,7.0
8104,894542159,3.0,2.25,1.5,1.5,25.0,50,1.0,7.0
8111,894546609,3.0,2.25,1.5,5.0,25.0,50,1.0,7.0
8118,894552168,3.0,2.25,1.6,1.0,25.0,50,1.0,7.0
8125,894557170,3.0,2.25,1.6,4.5,25.0,50,1.0,7.0
8132,894562800,3.0,2.25,1.7,0.5,25.0,50,1.0,7.0
8139,894567380,3.0,2.25,1.7,4.0,25.0,50,1.0,7.0
8146,894573549,3.0,2.25,1.8,0.0,25.0,50,1.0,7.0
8153,894577588,3.0,2.25,1.8,3.5,25.0,50,1.0,7.0
8160,894582517,3.0,2.25,1.8,7.0,25.0,50,1.0,7.0
8167,894587518,3.0,2.25,1.9,3.0,25.0,50,1.0,7.0
8174,894591174,3.0,2.25,1.9,6.5,25.0,50,1.0,7.0
8181,894595583,3.0,2.25,2.0,2.5,25.0,50,1.0,7.0
8188,894599374,3.0,2.25,2.0,6.0,25.0,50,1.0,7.0
8195,894605600,3.0,2.5,1.4,2.0,25.0,50,1.0,7.0
8202,894610404,3.0,2.5,1.4,5.5,25.0,50,1.0,7.0
8209,894614804,3.0,2.5,1.5,1.5,25.0,50,1.0,7.0
8216,894619113,3.0,2.5,1.5,5.0,25.0,50,1.0,7.0
8223,894624254,3.0,2.5,1.6,1.0,25.0,50,1.0,7.0
8230,894628541,3.0,2.5,1.6,4.5,25.0,50,1.0,7.0
8237,894633771,3.0,2.5,1.7,0.5,25.0,50,1.0,7.0
8244,894637218,3.0,2.5,1.7,4.0,25.0,50,1.0,7.0
8251,894642844,3.0,2.5,1.8,0.0,25.0,50,1.0,7.0
8258,894647260,3.0,2.5,1.8,3.5,25.0,50,1.0,7.0
8265,894651787,3.0,2.5,1.8,7.0,25.0,50,1.0,7.0
8272,894657091,3.0,2.5,1.9,3.0,25.0,50,1.0,7.0
8279,894661920,3.0,2.5,1.9,6.5,25.0,50,1.0,7.0
8286,894665786,3.0,2.5,2.0,2.5,25.0,50,1.0,7.0
8293,894670922,3.0,2.5,2.0,6.0,25.0,50,1.0,7.0
8300,894675244,3.0,2.75,1.4,2.0,25.0,50,1.0,7.0
8307,894680094,3.0,2.75,1.4,5.5,25.0,50,1.0,7.0
8314,894684085,3.0,2.75,1.5,1.5,25.0,50,1.0,7.0
8321,894688218,3.0,2.75,1.5,5.0,25.0,50,1.0,7.0
8328,894692259,3.0,2.75,1.6,1.0,25.0,50,1.0,7.0
8335,894697383,3.0,2.75,1.6,4.5,25.0,50,1.0,7.0
8342,894701213,3.0,2.75,1.7,0.5,25.0,50,1.0,7.0
8349,894705240,3.0,2.75,1.7,4.0,25.0,50,1.0,7.0
8356,894710567,3.0,2.75,1.8,0.0,25.0,50,1.0,7.0
8363,894715750,3.0,2.75,1.8,3.5,25.0,50,1.0,7.0
8370,894720136,3.0,2.75,1.8,7.0,25.0,50,1.0,7.0
8377,894724769,3.0,2.75,1.9,3.0,25.0,50,1.0,7.0
8384,894729350,3.0,2.75,1.9,6.5,25.0,50,1.0,7.0
8391,894734310,3.0,2.75,2.0,2.5,25.0,50,1.0,7.0
8398,894738224,3.0,2.75,2.0,6.0,25.0,50,1.0,7.0
8405,894743932,3.0,3.0,1.4,2.0,25.0,50,1.0,7.0
8412,894747297,3.0,3.0,1.4,5.5,25.0,50,1.0,7.0
8419,894751604,3.0,3.0,1.5,1.5,25.0,50,1.0,7.0
8426,894755768,3.0,3.0,1.5,5.0,25.0,50,1.0,7.0
8433,894759635,3.0,3.0,1.6,1.0,25.0,50,1.0,7.0
8440,894764936,3.0,3.0,1.6,4.5,25.0,50,1.0,7.0
8447,894770190,3.0,3.0,1.7,0.5,25.0,50,1.0,7.0
8454,894773600,3.0,3.0,1.7,4.0,25.0,50,1.0,7.0
8461,894777990,3.0,3.0,1.8,0.0,25.0,50,1.0,7.0
8468,894783491,3.0,3.0,1.8,3.5,25.0,50,1.0,7.0
8475,894788956,3.0,3.0,1.8,7.0,25.0,50,1.0,7.0
8482,894792983,3.0,3.0,1.9,3.0,25.0,50,1.0,7.0
8489,894797949,3.0,3.0,1.9,6.5,25.0,50,1.0,7.0
8496,894802331,3.0,3.0,2.0,2.5,25.0,50,1.0,7.0
8503,894807499,3.0,3.0,2.0,6.0,25.0,50,1.0,7.0
8510,894811808,3.0,3.25,1.4,2.0,25.0,50,1.0,7.0
8517,894816657,3.0,3.25,1.4,5.5,25.0,50,1.0,7.0
8524,894821251,3.0,3.25,1.5,1.5,25.0,50,1.0,7.0
8531,894825698,3.0,3.25,1.5,5.0,25.0,50,1.0,7.0
8538,894830406,3.0,3.25,1.6,1.0,25.0,50,1.0,7.0
8545,894834817,3.0,3.25,1.6,4.5,25.0,50,1.0,7.0
8552,894839570,3.0,3.25,1.7,0.5,25.0,50,1.0,7.0
8559,894843805,3.0,3.25,1.7,4.0,25.0,50,1.0,7.0
8566,894846932,3.0,3.25,1.8,0.0,25.0,50,1.0,7.0
8573,894851292,3.0,3.25,1.8,3.5,25.0,50,1.0,7.0
8580,894857009,3.0,3.25,1.8,7.0,25.0,50,1.0,7.0
8587,894861085,3.0,3.25,1.9,3.0,25.0,50,1.0,7.0
8594,894865333,3.0,3.25,1.9,6.5,25.0,50,1.0,7.0
8601,894869873,3.0,3.25,2.0,2.5,25.0,50,1.0,7.0
8608,894874629,3.0,3.25,2.0,6.0,25.0,50,1.0,7.0
8615,894878444,3.0,3.5,1.4,2.0,25.0,50,1.0,7.0
8622,894882505,3.0,3.5,1.4,5.5,25.0,50,1.0,7.0
8629,894887185,3.0,3.5,1.5,1.5,25.0,50,1.0,7.0
8636,894891411,3.0,3.5,1.5,5.0,25.0,50,1.0,7.0
8643,894896498,3.0,3.5,1.6,1.0,25.0,50,1.0,7.0
8650,894902340,3.0,3.5,1.6,4.5,25.0,50,1.0,7.0
8657,894907529,3.0,3.5,1.7,0.5,25.0,50,1.0,7.0
8664,894911982,3.0,3.5,1.7,4.0,25.0,50,1.0,7.0
8671,894916287,3.0,3.5,1.8,0.0,25.0,50,1.0,7.0
8678,894920154,3.0,3.5,1.8,3.5,25.0,50,1.0,7.0
8685,894926573,3.0,3.5,1.8,7.0,25.0,50,1.0,7.0
8692,894930575,3.0,3.5,1.9,3.0,25.0,50,1.0,7.0
8699,894935536,3.0,3.5,1.9,6.5,25.0,50,1.0,7.0
8706,894940279,3.0,3.5,2.0,2.5,25.0,50,1.0,7.0
8713,894945089,3.0,3.5,2.0,6.0,25.0,50,1.0,7.0
8720,894949221,3.0,3.75,1.4,2.0,25.0,50,1.0,7.0
8727,894953480,3.0,3.75,1.4,5.5,25.0,50,1.0,7.0
8734,894957381,3.0,3.75,1.5,1.5,25.0,50,1.0,7.0
8741,894961523,3.0,3.75,1.5,5.0,25.0,50,1.0,7.0
8748,894967173,3.0,3.75,1.6,1.0,25.0,50,1.0,7.0
8755,894972250,3.0,3.75,1.6,4.5,25.0,50,1.0,7.0
8762,894976402,3.0,3.75,1.7,0.5,25.0,50,1.0,7.0
8769,894980405,3.0,3.75,1.7,4.0,25.0,50,1.0,7.0
8776,894983991,3.0,3.75,1.8,0.0,25.0,50,1.0,7.0
8783,894987967,3.0,3.75,1.8,3.5,25.0,50,1.0,7.0
8790,894992460,3.0,3.75,1.8,7.0,25.0,50,1.0,7.0
8797,894998386,3.0,3.75,1.9,3.0,25.0,50,1.0,7.0
8804,895002990,3.0,3.75,1.9,6.5,25.0,50,1.0,7.0
8811,895008424,3.0,3.75,2.0,2.5,25.0,50,1.0,7.0
8818,895013493,3.0,3.75,2.0,6.0,25.0,50,1.0,7.0
8825,895017069,3.0,4.0,1.4,2.0,25.0,50,1.0,7.0
8832,895021108,3.0,4.0,1.4,5.5,25.0,50,1.0,7.0
8839,895024850,3.0,4.0,1.5,1.5,25.0,50,1.0,7.0
8846,895029105,3.0,4.0,1.5,5.0,25.0,50,1.0,7.0
8853,895034102,3.0,4.0,1.6,1.0,25.0,50,1.0,7.0
8860,895038438,3.0,4.0,1.6,4.5,25.0,50,1.0,7.0
8867,895041599,3.0,4.0,1.7,0.5,25.0,50,1.0,7.0
8874,895046626,3.0,4.0,1.7,4.0,25.0,50,1.0,7.0
8881,895050977,3.0,4.0,1.8,0.0,25.0,50,1.0,7.0
8888,895055369,3.0,4.0,1.8,3.5,25.0,50,1.0,7.0
8895,895059431,3.0,4.0,1.8,7.0,25.0,50,1.0,7.0
8902,895064979,3.0,4.0,1.9,3.0,25.0,50,1.0,7.0
8909,895068374,3.0,4.0,1.9,6.5,25.0,50,1.0,7.0
8916,895073279,3.0,4.0,2.0,2.5,25.0,50,1.0,7.0
8923,895077638,3.0,4.0,2.0,6.0,25.0,50,1.0,7.0
8930,895082417,3.5,0.0,1.4,2.0,25.0,50,1.0,7.0
8937,895087484,3.5,0.0,1.4,5.5,25.0,50,1.0,7.0
8944,895093233,3.5,0.0,1.5,1.5,25.0,50,1.0,7.0
8951,895100609,3.5,0.0,1.5,5.0,25.0,50,1.0,7.0
8958,895105249,3.5,0.0,1.6,1.0,25.0,50,1.0,7.0
8965,895110238,3.5,0.0,1.6,4.5,25.0,50,1.0,7.0
8972,895114948,3.5,0.0,1.7,0.5,25.0,50,1.0,7.0
8979,895119673,3.5,0.0,1.7,4.0,25.0,50,1.0,7.0
8986,895125257,3.5,0.0,1.8,0.0,25.0,50,1.0,7.0
8993,895131980,3.5,0.0,1.8,3.5,25.0,50,1.0,7.0
9000,895138738,3.5,0.0,1.8,7.0,25.0,50,1.0,7.0
9007,895144159,3.5,0.0,1.9,3.0,25.0,50,1.0,7.0
9014,895151652,3.5,0.0,1.9,6.5,25.0,50,1.0,7.0
9021,895158112,3.5,0.0,2.0,2.5,25.0,50,1.0,7.0
9028,895163821,3.5,0.0,2.0,6.0,25.0,50,1.0,7.0
9035,895168974,3.5,0.25,1.4,2.0,25.0,50,1.0,7.0
9042,895174433,3.5,0.25,1.4,5.5,25.0,50,1.0,7.0
9049,895178541,3.5,0.25,1.5,1.5,25.0,50,1.0,7.0
9056,895184499,3.5,0.25,1.5,5.0,25.0,50,1.0,7.0
9063,895189287,3.5,0.25,1.6,1.0,25.0,50,1.0,7.0
9070,895195152,3.5,0.25,1.6,4.5,25.0,50,1.0,7.0
9077,895199840,3.5,0.25,1.7,0.5,25.0,50,1.0,7.0
9084,895204607,3.5,0.25,1.7,4.0,25.0,50,1.0,7.0
9091,895209394,3.5,0.25,1.8,0.0,25.0,50,1.0,7.0
9098,895215143,3.5,0.25,1.8,3.5,25.0,50,1.0,7.0
9105,895220623,3.5,0.25,1.8,7.0,25.0,50,1.0,7.0
9112,895224432,3.5,0.25,1.9,3.0,25.0,50,1.0,7.0
9119,895231560,3.5,0.25,1.9,6.5,25.0,50,1.0,7.0
9126,895236082,3.5,0.25,2.0,2.5,25.0,50,1.0,7.0
9133,895241842,3.5,0.25,2.0,6.0,25.0,50,1.0,7.0
9140,895247126,3.5,0.5,1.4,2.0,25.0,50,1.0,7.0
9147,895251886,3.5,0.5,1.4,5.5,25.0,50,1.0,7.0
9154,895257427,3.5,0.5,1.5,1.5,25.0,50,1.0,7.0
9161,895262630,3.5,0.5,1.5,5.0,25.0,50,1.0,7.0
9168,895267769,3.5,0.5,1.6,1.0,25.0,50,1.0,7.0
9175,895272407,3.5,0.5,1.6,4.5,25.0,50,1.0,7.0
9182,895277560,3.5,0.5,1.7,0.5,25.0,50,1.0,7.0
9189,895282461,3.5,0.5,1.7,4.0,25.0,50,1.0,7.0
9196,895287509,3.5,0.5,1.8,0.0,25.0,50,1.0,7.0
9203,895292993,3.5,0.5,1.8,3.5,25.0,50,1.0,7.0
9210,895298706,3.5,0.5,1.8,7.0,25.0,50,1.0,7.0
9217,895304794,3.5,0.5,1.9,3.0,25.0,50,1.0,7.0
9224,895309945,3.5,0.5,1.9,6.5,25.0,50,1.0,7.0
9231,895317122,3.5,0.5,2.0,2.5,25.0,50,1.0,7.0
9238,895322567,3.5,0.5,2.0,6.0,25.0,50,1.0,7.0
9245,895327708,3.5,0.75,1.4,2.0,25.0,50,1.0,7.0
9252,895331281,3.5,0.75,1.4,5.5,25.0,50,1.0,7.0
9259,895335995,3.5,0.75,1.5,1.5,25.0,50,1.0,7.0
9266,895342272,3.5,0.75,1.5,5.0,25.0,50,1.0,7.0
9273,895347502,3.5,0.75,1.6,1.0,25.0,50,1.0,7.0
9280,895352021,3.5,0.75,1.6,4.5,25.0,50,1.0,7.0
9287,895356705,3.5,0.75,1.7,0.5,25.0,50,1.0,7.0
9294,895361210,3.5,0.75,1.7,4.0,25.0,50,1.0,7.0
9301,895365716,3.5,0.75,1.8,0.0,25.0,50,1.0,7.0
9308,895369271,3.5,0.75,1.8,3.5,25.0,50,1.0,7.0
9315,895373391,3.5,0.75,1.8,7.0,25.0,50,1.0,7.0
9322,895378322,3.5,0.75,1.9,3.0,25.0,50,1.0,7.0
9329,895383666,3.5,0.75,1.9,6.5,25.0,50,1.0,7.0
9336,895390366,3.5,0.75,2.0,2.5,25.0,50,1.0,7.0
9343,895396524,3.5,0.75,2.0,6.0,25.0,50,1.0,7.0
9350,895402343,3.5,1.0,1.4,2.0,25.0,50,1.0,7.0
9357,895406280,3.5,1.0,1.4,5.5,25.0,50,1.0,7.0
9364,895411352,3.5,1.0,1.5,1.5,25.0,50,1.0,7.0
9371,895415868,3.5,1.0,1.5,5.0,25.0,50,1.0,7.0
9378,895419535,3.5,1.0,1.6,1.0,25.0,50,1.0,7.0
9385,895425210,3.5,1.0,1.6,4.5,25.0,50,1.0,7.0
9392,895429391,3.5,1.0,1.7,0.5,25.0,50,1.0,7.0
9399,895434797,3.5,1.0,1.7,4.0,25.0,50,1.0,7.0
9406,895439458,3.5,1.0,1.8,0.0,25.0,50,1.0,7.0
9413,895445718,3.5,1.0,1.8,3.5,25.0,50,1.0,7.0
9420,895449769,3.5,1.0,1.8,7.0,25.0,50,1.0,7.0
9427,895454511,3.5,1.0,1.9,3.0,25.0,50,1.0,7.0
9434,895459103,3.5,1.0,1.9,6.5,25.0,50,1.0,7.0
9441,895464244,3.5,1.0,2.0,2.5,25.0,50,1.0,7.0
9448,895470051,3.5,1.0,2.0,6.0,25.0,50,1.0,7.0
9455,895474838,3.5,1.25,1.4,2.0,25.0,50,1.0,7.0
9462,895479315,3.5,1.25,1.4,5.5,25.0,50,1.0,7.0
9469,895484040,3.5,1.25,1.5,1.5,25.0,50,1.0,7.0
9476,895488282,3.5,1.25,1.5,5.0,25.0,50,1.0,7.0
9483,895493178,3.5,1.25,1.6,1.0,25.0,50,1.0,7.0
9490,895497564,3.5,1.25,1.6,4.5,25.0,50,1.0,7.0
9497,895502245,3.5,1.25,1.7,0.5,25.0,50,1.0,7.0
9504,895507243,3.5,1.25,1.7,4.0,25.0,50,1.0,7.0
9511,895512559,3.5,1.25,1.8,0.0,25.0,50,1.0,7.0
9518,895518189,3.5,1.25,1.8,3.5,25.0,50,1.0,7.0
9525,895523678,3.5,1.25,1.8,7.0,25.0,50,1.0,7.0
9532,895528201,3.5,1.25,1.9,3.0,25.0,50,1.0,7.0
9539,895532200,3.5,1.25,1.9,6.5,25.0,50,1.0,7.0
9546,895536817,3.5,1.25,2.0,2.5,25.0,50,1.0,7.0
9553,895543603,3.5,1.25,2.0,6.0,25.0,50,1.0,7.0
9560,895547547,3.5,1.5,1.4,2.0,25.0,50,1.0,7.0
9567,895551662,3.5,1.5,1.4,5.5,25.0,50,1.0,7.0
9574,895556537,3.5,1.5,1.5,1.5,25.0,50,1.0,7.0
9581,895560404,3.5,1.5,1.5,5.0,25.0,50,1.0,7.0
9588,895564535,3.5,1.5,1.6,1.0,25.0,50,1.0,7.0
9595,895569460,3.5,1.5,1.6,4.5,25.0,50,1.0,7.0
9602,895574684,3.5,1.5,1.7,0.5,25.0,50,1.0,7.0
9609,895580445,3.5,1.5,1.7,4.0,25.0,50,1.0,7.0
9616,895585023,3.5,1.5,1.8,0.0,25.0,50,1.0,7.0
9623,895590267,3.5,1.5,1.8,3.5,25.0,50,1.0,7.0
9630,895593842,3.5,1.5,1.8,7.0,25.0,50,1.0,7.0
9637,895598649,3.5,1.5,1.9,3.0,25.0,50,1.0,7.0
9644,895603907,3.5,1.5,1.9,6.5,25.0,50,1.0,7.0
9651,895608710,3.5,1.5,2.0,2.5,25.0,50,1.0,7.0
9658,895613027,3.5,1.5,2.0,6.0,25.0,50,1.0,7.0
9665,895619249,3.5,1.75,1.4,2.0,25.0,50,1.0,7.0
9672,895623659,3.5,1.75,1.4,5.5,25.0,50,1.0,7.0
9679,895628517,3.5,1.75,1.5,1.5,25.0,50,1.0,7.0
9686,895632424,3.5,1.75,1.5,5.0,25.0,50,1.0,7.0
9693,895636898,3.5,1.75,1.6,1.0,25.0,50,1.0,7.0
9700,895640470,3.5,1.75,1.6,4.5,25.0,50,1.0,7.0
9707,895645526,3.5,1.75,1.7,0.5,25.0,50,1.0,7.0
9714,895649763,3.5,1.75,1.7,4.0,25.0,50,1.0,7.0
9721,895655141,3.5,1.75,1.8,0.0,25.0,50,1.0,7.0
9728,895659812,3.5,1.75,1.8,3.5,25.0,50,1.0,7.0
9735,895663998,3.5,1.75,1.8,7.0,25.0,50,1.0,7.0
9742,895667410,3.5,1.75,1.9,3.0,25.0,50,1.0,7.0
9749,895672698,3.5,1.75,1.9,6.5,25.0,50,1.0,7.0
9756,895678214,3.5,1.75,2.0,2.5,25.0,50,1.0,7.0
9763,895683574,3.5,1.75,2.0,6.0,25.0,50,1.0,7.0
9770,895689481,3.5,2.0,1.4,2.0,25.0,50,1.0,7.0
9777,895693569,3.5,2.0,1.4,5.5,25.0,50,1.0,7.0
9784,895698459,3.5,2.0,1.5,1.5,25.0,50,1.0,7.0
9791,895703507,3.5,2.0,1.5,5.0,25.0,50,1.0,7.0
9798,895708166,3.5,2.0,1.6,1.0,25.0,50,1.0,7.0
9805,895712451,3.5,2.0,1.6,4.5,25.0,50,1.0,7.0
9812,895717464,3.5,2.0,1.7,0.5,25.0,50,1.0,7.0
9819,895723304,3.5,2.0,1.7,4.0,25.0,50,1.0,7.0
9826,895728012,3.5,2.0,1.8,0.0,25.0,50,1.0,7.0
9833,895732092,3.5,2.0,1.8,3.5,25.0,50,1.0,7.0
9840,895735678,3.5,2.0,1.8,7.0,25.0,50,1.0,7.0
9847,895740513,3.5,2.0,1.9,3.0,25.0,50,1.0,7.0
9854,895746085,3.5,2.0,1.9,6.5,25.0,50,1.0,7.0
9861,895750625,3.5,2.0,2.0,2.5,25.0,50,1.0,7.0
9868,895755503,3.5,2.0,2.0,6.0,25.0,50,1.0,7.0
9875,895759615,3.5,2.25,1.4,2.0,25.0,50,1.0,7.0
9882,895765378,3.5,2.25,1.4,5.5,25.0,50,1.0,7.0
9889,895770244,3.5,2.25,1.5,1.5,25.0,50,1.0,7.0
9896,895774964,3.5,2.25,1.5,5.0,25.0,50,1.0,7.0
9903,895779048,3.5,2.25,1.6,1.0,25.0,50,1.0,7.0
9910,895784176,3.5,2.25,1.6,4.5,25.0,50,1.0,7.0
9917,895789161,3.5,2.25,1.7,0.5,25.0,50,1.0,7.0
9924,895792861,3.5,2.25,1.7,4.0,25.0,50,1.0,7.0
9931,895797377,3.5,2.25,1.8,0.0,25.0,50,1.0,7.0
9938,895801581,3.5,2.25,1.8,3.5,25.0,50,1.0,7.0
9945,895805182,3.5,2.25,1.8,7.0,25.0,50,1.0,7.0
9952,895809783,3.5,2.25,1.9,3.0,25.0,50,1.0,7.0
9959,895813769,3.5,2.25,1.9,6.5,25.0,50,1.0,7.0
9966,895819505,3.5,2.25,2.0,2.5,25.0,50,1.0,7.0
9973,895824119,3.5,2.25,2.0,6.0,25.0,50,1.0,7.0
9980,895828444,3.5,2.5,1.4,2.0,25.0,50,1.0,7.0
9987,895835374,3.5,2.5,1.4,5.5,25.0,50,1.0,7.0
9994,895840900,3.5,2.5,1.5,1.5,25.0,50,1.0,7.0
10001,895845078,3.5,2.5,1.5,5.0,25.0,50,1.0,7.0
10008,895850211,3.5,2.5,1.6,1.0,25.0,50,1.0,7.0
10015,895854358,3.5,2.5,1.6,4.5,25.0,50,1.0,7.0
10022,895858828,3.5,2.5,1.7,0.5,25.0,50,1.0,7.0
10029,895863274,3.5,2.5,1.7,4.0,25.0,50,1.0,7.0
10036,895867220,3.5,2.5,1.8,0.0,25.0,50,1.0,7.0
10043,895871769,3.5,2.5,1.8,3.5,25.0,50,1.0,7.0
10050,895876247,3.5,2.5,1.8,7.0,25.0,50,1.0,7.0
10057,895880823,3.5,2.5,1.9,3.0,25.0,50,1.0,7.0
10064,895885090,3.5,2.5,1.9,6.5,25.0,50,1.0,7.0
10071,895889290,3.5,2.5,2.0,2.5,25.0,50,1.0,7.0
10078,895893400,3.5,2.5,2.0,6.0,25.0,50,1.0,7.0
10085,895898034,3.5,2.75,1.4,2.0,25.0,50,1.0,7.0
10092,895903211,3.5,2.75,1.4,5.5,25.0,50,1.0,7.0
10099,895907925,3.5,2.75,1.5,1.5,25.0,50,1.0,7.0
10106,895912001,3.5,2.75,1.5,5.0,25.0,50,1.0,7.0
10113,895916610,3.5,2.75,1.6,1.0,25.0,50,1.0,7.0
10120,895921376,3.5,2.75,1.6,4.5,25.0,50,1.0,7.0
10127,895926381,3.5,2.75,1.7,0.5,25.0,50,1.0,7.0
10134,895931138,3.5,2.75,1.7,4.0,25.0,50,1.0,7.0
10141,895935458,3.5,2.75,1.8,0.0,25.0,50,1.0,7.0
10148,895940073,3.5,2.75,1.8,3.5,25.0,50,1.0,7.0
10155,895943939,3.5,2.75,1.8,7.0,25.0,50,1.0,7.0
10162,895948115,3.5,2.75,1.9,3.0,25.0,50,1.0,7.0
10169,895952373,3.5,2.75,1.9,6.5,25.0,50,1.0,7.0
10176,895956978,3.5,2.75,2.0,2.5,25.0,50,1.0,7.0
10183,895961656,3.5,2.75,2.0,6.0,25.0,50,1.0,7.0
10190,895965499,3.5,3.0,1.4,2.0,25.0,50,1.0,7.0
10197,895970507,3.5,3.0,1.4,5.5,25.0,50,1.0,7.0
10204,895976708,3.5,3.0,1.5,1.5,25.0,50,1.0,7.0
10211,895980827,3.5,3.0,1.5,5.0,25.0,50,1.0,7.0
10218,895985215,3.5,3.0,1.6,1.0,25.0,50,1.0,7.0
10225,895989329,3.5,3.0,1.6,4.5,25.0,50,1.0,7.0
10232,895994035,3.5,3.0,1.7,0.5,25.0,50,1.0,7.0
10239,895998874,3.5,3.0,1.7,4.0,25.0,50,1.0,7.0
10246,896003522,3.5,3.0,1.8,0.0,25.0,50,1.0,7.0
10253,896007845,3.5,3.0,1.8,3.5,25.0,50,1.0,7.0
10260,896011677,3.5,3.0,1.8,7.0,25.0,50,1.0,7.0
10267,896015048,3.5,3.0,1.9,3.0,25.0,50,1.0,7.0
10274,896019703,3.5,3.0,1.9,6.5,25.0,50,1.0,7.0
10281,896024041,3.5,3.0,2.0,2.5,25.0,50,1.0,7.0
10288,896027853,3.5,3.0,2.0,6.0,25.0,50,1.0,7.0
10295,896032738,3.5,3.25,1.4,2.0,25.0,50,1.0,7.0
10302,896037278,3.5,3.25,1.4,5.5,25.0,50,1.0,7.0
10309,896043574,3.5,3.25,1.5,1.5,25.0,50,1.0,7.0
10316,896047434,3.5,3.25,1.5,5.0,25.0,50,1.0,7.0
